#{"t_start": 1583703728.031399, "env_id": null}
r,l,t
-10886.545065,200,286.838522
-8823.541643,200,288.503518
-9161.714273,200,290.03043
-8608.239528,200,291.46564
-10801.307161,200,292.862901
-9772.480732,200,294.276099
-9017.771387,200,295.849893
-9140.307274,200,297.154928
-9459.221869,200,298.519892
-9710.141516,200,299.820414
-9550.700962,200,301.210073
-10227.647955,200,302.642335
-8473.810797,200,304.043187
-9253.878731,200,305.382354
-10500.916781,200,306.894653
-10750.874284,200,308.363422
-9156.947088,200,309.781936
-10573.082142,200,311.243933
-10162.784854,200,312.670932
-8983.440384,200,314.116977
-8442.211069,200,315.52594
-7726.415351,200,316.870242
-10081.12924,200,318.324154
-9506.876466,200,319.810225
-10434.446893,200,321.194433
-7861.352208,200,322.837536
-7881.247594,200,324.261527
-7455.185655,200,326.109529
-7288.944217,200,327.51053
-9949.313058,200,328.990713
-11190.996855,200,330.647668
-10027.388858,200,332.732666
-9616.50004,200,334.313669
-11454.804007,200,335.746667
-9004.893869,200,337.374924
-9248.815059,200,338.775969
-7640.615971,200,340.160625
-8765.635653,200,341.522116
-8942.667186,200,342.898162
-8786.758649,200,344.372205
-9785.485761,200,345.836336
-9597.375514,200,347.321309
-8824.774459,200,348.528006
-8833.110833,200,349.934271
-8958.366997,200,351.443306
-8610.329301,200,353.189268
-8393.999083,200,354.738356
-8888.546492,200,356.313464
-10307.257662,200,357.770092
-10771.014364,200,359.276465
-11412.667522,200,360.703404
-9875.550433,200,361.976498
-10005.542562,200,363.5475
-11085.865262,200,364.976701
-8945.789507,200,366.494828
-10739.657213,200,367.829546
-12428.666882,200,369.262923
-10083.975553,200,370.687341
-10726.736053,200,372.056542
-10539.066433,200,373.444367
-9948.869055,200,374.945367
-10577.740731,200,376.386374
-10282.296251,200,377.766204
-9529.93137,200,379.172405
-9038.025049,200,380.579045
-9851.841167,200,381.987044
-10077.19923,200,383.580353
-8931.036641,200,384.902345
-8351.087493,200,386.415458
-9986.518917,200,387.777665
-9305.283664,200,389.470792
-11877.202366,200,390.805827
-8349.928257,200,392.429913
-7683.608201,200,394.018646
-9956.400896,200,395.503362
-9883.817798,200,396.965756
-7313.539261,200,398.420346
-9705.010756,200,399.749597
-6919.983419,200,401.503765
-8916.755818,200,403.265925
-7454.024271,200,404.705775
-8614.790865,200,406.228966
-7745.073107,200,407.832644
-7541.889478,200,409.324009
-7594.179538,200,410.76202
-7743.559633,200,412.322128
-7656.712983,200,414.683325
-8860.191368,200,416.203882
-7146.191385,200,417.843927
-7729.882671,200,419.569044
-6572.759727,200,420.931045
-6782.76484,200,422.497282
-6409.93439,200,423.920568
-6960.320479,200,425.280485
-6796.096487,200,426.634847
-5161.842172,200,428.130249
-8284.200256,200,429.754398
-6946.794908,200,431.546186
-7668.310117,200,433.3389
-7802.432444,200,434.724394
-7375.199631,200,436.018441
-7375.218096,200,437.367511
-7490.15709,200,438.761106
-6729.704591,200,440.567913
-8364.947031,200,442.182803
-6374.68374,200,443.644113
-7623.096502,200,445.018902
-7916.329481,200,446.534633
-7382.998843,200,447.928655
-8418.080115,200,449.672533
-7672.746782,200,451.349531
-8200.807367,200,452.659682
-6437.138773,200,454.17369
-6722.083193,200,455.793772
-8473.420235,200,457.22631
-6763.227924,200,459.352328
-6268.301922,200,460.905322
-7808.143857,200,462.517481
-8611.10708,200,463.892386
-7989.161525,200,465.14849
-8491.188488,200,466.837268
-8352.147122,200,468.432713
-8351.309822,200,469.901897
-8339.413188,200,471.393682
-8514.68408,200,472.816981
-8433.499221,200,474.317519
-6555.281667,200,475.701587
-7165.329567,200,477.164588
-7566.625153,200,478.567219
-8386.518439,200,480.123296
-6575.576497,200,481.755921
-7192.16103,200,483.643991
-8424.876311,200,485.23099
-8265.029862,200,486.695769
-6023.208509,200,488.138648
-7364.0286,200,489.316875
-6428.261606,200,491.034647
-8312.521183,200,492.560864
-6956.727889,200,493.916937
-8261.542921,200,495.433101
-6893.930518,200,496.75681
-6204.209971,200,498.208926
-6518.979643,200,499.981872
-7131.268932,200,501.371842
-6196.548182,200,502.810312
-6216.40673,200,504.15215
-8302.904813,200,505.857518
-6681.878794,200,507.082566
-8507.485628,200,508.733569
-7371.653749,200,510.442885
-6013.235933,200,512.27597
-6646.334472,200,513.597977
-6717.055375,200,515.047013
-9151.472552,200,516.660302
-6208.476583,200,518.154066
-6259.982179,200,519.577162
-8486.414666,200,521.161213
-8364.832626,200,522.737016
-6155.793973,200,524.154199
-3631.718651,200,525.58214
-7007.384725,200,526.819092
-8500.992166,200,528.387217
-7837.582189,200,529.97104
-8342.478041,200,531.536825
-7663.494793,200,532.853793
-8237.34128,200,534.364731
-8596.942785,200,535.855705
-6464.270235,200,537.285969
-8197.624157,200,538.839912
-6464.854298,200,540.025553
-2909.509244,200,541.566146
-5576.316316,200,543.166063
-8518.752459,200,544.642295
-7358.951556,200,546.178295
-6985.649617,200,547.614297
-8466.301482,200,549.325295
-8353.512858,200,550.809154
-8489.936644,200,552.424244
-7994.628508,200,554.104115
-6546.693889,200,555.340534
-8376.308301,200,557.040492
-8687.159774,200,558.669229
-8407.905655,200,560.381103
-7254.91754,200,562.055585
-8712.305264,200,563.52491
-8112.91745,200,564.899805
-7225.09517,200,566.346024
-7884.182975,200,567.67088
-8425.963894,200,569.045632
-8754.030864,200,570.372344
-7881.175349,200,571.926021
-6598.956334,200,573.19082
-7684.052559,200,574.656068
-7471.509486,200,576.136234
-5996.687743,200,577.555237
-6140.239187,200,579.043282
-6259.081006,200,580.520194
-8441.663758,200,582.071636
-6612.519081,200,583.557497
-7755.855848,200,584.8307
-6754.385112,200,586.249941
-7067.289068,200,587.693402
-5954.260151,200,589.138358
-8527.492042,200,590.962336
-8497.221363,200,592.632154
-8535.450251,200,594.236156
-8596.857172,200,595.505187
-7559.265743,200,596.973196
-7087.438152,200,598.242003
-6421.584723,200,599.593049
-7250.912817,200,600.982339
-8529.46289,200,602.418419
-7024.107965,200,603.945657
-8527.458931,200,605.546194
-8370.211902,200,607.077208
-8308.218933,200,608.523778
-8412.231514,200,609.968327
-7246.483136,200,611.535477
-5633.212028,200,612.752094
-8791.891477,200,614.523508
-6805.467472,200,616.059005
-6481.212689,200,617.736106
-6157.292102,200,619.164124
-6776.021886,200,620.931154
-6376.199759,200,622.373838
-6320.098201,200,623.837924
-6973.386789,200,625.631966
-7941.992881,200,627.155968
-6814.984384,200,628.681258
-6794.452248,200,630.146169
-7122.408668,200,631.611351
-7059.864196,200,632.914527
-8451.343002,200,634.591574
-7340.403894,200,635.902571
-7493.786973,200,637.322781
-8280.957314,200,638.913039
-7966.962672,200,640.443513
-6959.020624,200,641.868349
-7068.448343,200,643.127386
-8230.712907,200,644.828532
-8290.225669,200,646.316621
-7389.30748,200,647.957714
-8168.11946,200,649.208763
-8644.975823,200,650.393758
-7615.489028,200,652.164928
-8228.069251,200,653.656028
-7333.237902,200,655.082896
-7547.364564,200,657.326691
-9496.953166,200,659.025698
-9361.714234,200,660.581501
-8329.081968,200,662.393958
-8390.549406,200,663.89107
-7810.55857,200,665.258075
-8447.639509,200,666.597301
-8641.347326,200,668.255366
-7602.76991,200,669.853356
-7756.765671,200,671.174057
-8258.316667,200,672.726166
-7468.633459,200,673.954212
-8339.51235,200,675.422386
-8377.429862,200,676.874073
-7779.989484,200,678.282068
-7880.736984,200,679.925154
-8007.100226,200,681.300803
-8775.10347,200,682.710908
-7976.309361,200,684.081909
-7913.288913,200,685.249768
-7291.577057,200,686.687825
-7918.245533,200,687.968916
-6801.668724,200,689.329924
-7950.072025,200,690.660005
-7772.03991,200,692.138008
-7619.635945,200,693.382009
-7328.135699,200,694.75321
-6827.901871,200,696.369035
-8291.616536,200,697.928035
-7238.15676,200,699.280401
-7270.664051,200,700.664633
-6124.716129,200,702.203716
-6984.548111,200,703.760944
-7695.930776,200,704.945941
-8340.744755,200,706.44966
-7037.068778,200,707.791735
-7330.582166,200,709.413735
-7063.787296,200,711.652732
-7692.682351,200,713.206687
-7914.787425,200,714.475549
-6888.201809,200,715.861152
-7607.069367,200,717.430778
-6718.347895,200,719.100628
-7261.80657,200,720.554683
-7255.193758,200,721.847995
-7116.524961,200,723.326988
-7639.159174,200,724.949844
-8620.194304,200,726.767275
-7232.338625,200,728.096592
-8276.057551,200,729.62642
-6733.411764,200,731.048374
-7547.633164,200,732.405128
-8329.868144,200,733.820058
-8229.368186,200,735.365801
-7562.745811,200,736.907964
-7257.558417,200,738.469101
-6757.221594,200,740.032175
-8266.025826,200,741.478334
-8252.01449,200,743.134096
-7069.043046,200,744.629144
-6879.743738,200,746.12818
