#{"t_start": 1583751741.1327107, "env_id": null}
r,l,t
81.843516,200,367.167332
81.675557,200,368.061074
82.660719,200,368.947807
82.559931,200,369.901467
82.781314,200,370.778754
82.793481,200,371.615256
82.760215,200,372.486238
297.643016,200,373.351107
299.362411,200,374.106642
82.714649,200,375.082139
299.336015,200,375.84832
294.719237,200,376.677151
297.799547,200,377.466427
301.008574,200,378.379006
82.481094,200,379.283766
292.751573,200,380.052152
284.470739,200,380.976709
83.129199,200,381.808443
83.026342,200,382.71218
82.770442,200,383.617886
290.345097,200,384.476883
282.252132,200,385.245309
300.560032,200,386.159312
299.076943,200,386.964616
295.961254,200,387.76481
82.45928,200,388.757512
300.978484,200,389.552571
301.277219,200,390.392168
82.83786,200,391.363948
82.804441,200,392.269134
302.218735,200,393.199796
300.306461,200,394.003163
302.236508,200,394.871518
302.140724,200,395.635558
82.052057,200,396.545477
301.480021,200,397.401477
303.032157,200,398.268903
302.482433,200,399.180903
82.822862,200,400.060752
300.748236,200,400.876894
300.18864,200,401.628918
297.73695,200,402.532943
297.49416,200,403.346401
306.938193,200,404.160834
300.176235,200,404.959233
297.079031,200,405.760612
82.812812,200,406.627946
83.014239,200,407.550499
305.018358,200,408.42949
82.883365,200,409.4322
296.280118,200,410.230774
83.027833,200,411.070993
83.110343,200,411.94325
302.806219,200,412.729111
82.402534,200,413.777214
82.605592,200,414.748888
82.726237,200,415.573357
296.670252,200,416.369539
83.028116,200,417.195947
82.650602,200,418.113975
291.412494,200,419.185948
82.722366,200,420.249947
82.872478,200,421.115472
82.892134,200,422.000828
83.085548,200,422.94194
82.819412,200,424.1516
83.046784,200,425.276268
295.638065,200,426.075902
82.524181,200,427.000423
290.483555,200,427.857489
82.870187,200,428.837698
82.684475,200,429.885578
82.377302,200,430.781456
82.63452,200,431.654868
82.704162,200,432.503509
290.4043,200,433.362185
83.02014,200,434.236291
82.675969,200,435.249908
82.478719,200,436.108482
81.921433,200,436.921292
295.189235,200,437.746877
293.871131,200,438.555908
82.768675,200,439.468898
82.285795,200,440.427537
82.862631,200,441.394732
82.643421,200,442.227422
82.727759,200,443.133833
82.821874,200,444.053424
299.539306,200,444.872406
300.499396,200,445.714683
302.225,200,446.542909
300.225453,200,447.341902
82.864863,200,448.247514
305.415232,200,449.075717
301.322615,200,449.889923
296.359291,200,450.742779
296.535148,200,451.772771
82.76723,200,452.622524
293.007665,200,453.501117
302.432126,200,454.279071
288.131283,200,455.086632
287.338132,200,455.892219
290.910352,200,456.783297
297.667476,200,457.6803
304.801973,200,458.533129
297.115979,200,459.380157
297.073616,200,460.213939
82.795122,200,461.087693
287.033521,200,461.968405
291.2327,200,462.888425
287.672994,200,463.708862
294.305352,200,464.466887
291.257361,200,465.259397
288.053999,200,466.042516
294.769684,200,466.831415
298.512166,200,467.711232
295.899114,200,468.590086
292.45695,200,469.357966
289.80486,200,470.197367
295.352992,200,470.971663
291.747637,200,471.734501
296.865177,200,472.662551
290.749349,200,473.595472
298.988173,200,474.403627
298.40253,200,475.195431
294.037297,200,475.966326
287.666061,200,476.748416
296.267413,200,477.507069
296.711142,200,478.360377
300.078567,200,479.241708
82.898108,200,480.235711
297.101691,200,480.984914
295.040757,200,481.804915
300.341425,200,482.7162
295.123476,200,483.56796
82.643107,200,484.591413
292.175698,200,485.384303
296.171409,200,486.162
83.058707,200,486.99185
82.663924,200,487.939848
83.098128,200,488.823179
293.339738,200,489.800667
287.307995,200,490.589341
83.003907,200,491.432415
292.7383,200,492.2095
303.080351,200,493.152483
82.869669,200,494.055779
299.542524,200,494.911864
299.237874,200,495.750272
295.303121,200,496.518002
298.822332,200,497.311654
295.758122,200,498.124785
301.412761,200,498.933594
305.432694,200,499.760886
293.983989,200,500.678091
296.410134,200,501.487112
303.019278,200,502.269093
305.910954,200,503.083395
288.912861,200,504.029408
292.545281,200,504.855017
302.688614,200,505.72362
299.72362,200,506.53732
82.973622,200,507.408135
83.000667,200,508.310098
297.967478,200,509.1499
82.910444,200,509.984594
82.229576,200,511.011458
297.690843,200,511.889451
82.754742,200,512.766593
297.841769,200,513.604296
82.727658,200,514.581342
294.790387,200,515.363176
82.56935,200,516.184213
82.582863,200,517.16706
82.777993,200,518.027829
291.14662,200,518.819829
297.338333,200,519.66271
82.978142,200,520.506299
297.509011,200,521.355447
82.699485,200,522.31855
82.472359,200,523.255237
83.082292,200,524.250139
83.015176,200,525.280701
82.604845,200,526.151595
83.100333,200,526.97091
305.324524,200,527.933381
82.952976,200,528.808899
83.110446,200,529.708391
83.051843,200,530.554555
82.424197,200,531.423009
298.27865,200,532.213097
303.131106,200,533.143054
83.107334,200,534.065184
83.046306,200,534.942921
82.378562,200,535.847919
82.58829,200,536.690479
82.822234,200,537.5609
82.5695,200,538.520561
300.812845,200,539.369196
82.77882,200,540.302164
82.850793,200,541.124464
82.647382,200,542.052245
82.495452,200,542.973103
82.983573,200,543.99685
302.24121,200,544.803854
82.566948,200,545.760265
82.908275,200,546.637265
299.591946,200,547.402473
82.92506,200,548.34147
304.720159,200,549.158864
300.904212,200,550.023183
83.008322,200,550.894956
298.319055,200,551.690196
83.008363,200,552.649313
302.227506,200,553.471916
301.286384,200,554.295659
303.845551,200,555.141032
83.022372,200,556.130184
303.606125,200,556.884519
83.003578,200,557.807473
82.9389,200,558.681454
298.861185,200,559.509794
82.88274,200,560.503207
300.026439,200,561.273429
301.321073,200,562.067223
82.605819,200,562.977381
82.643177,200,563.859655
82.824316,200,564.74301
299.834397,200,565.60565
82.451932,200,566.617648
299.000988,200,567.401166
300.720859,200,568.228171
82.734467,200,569.13027
83.001847,200,570.067425
83.140366,200,571.099032
293.278343,200,571.915165
295.762581,200,572.698006
82.730408,200,573.6591
82.368299,200,574.557159
82.852673,200,575.392149
292.555227,200,576.225882
82.858657,200,577.258481
82.91926,200,578.165756
82.691712,200,579.051841
82.584506,200,580.236477
82.984166,200,581.486471
82.589937,200,582.815473
82.725252,200,584.060473
82.807943,200,585.301475
82.618493,200,586.347994
82.7947,200,587.285953
82.739556,200,588.332463
82.988561,200,589.287837
81.973482,200,590.202904
82.99332,200,591.086487
83.010956,200,591.91162
83.00387,200,592.898451
82.634417,200,593.925447
299.219102,200,594.817803
82.730816,200,595.676649
82.703541,200,596.538475
83.005682,200,597.373172
82.888716,200,598.492523
83.157805,200,599.431707
83.033384,200,600.388319
82.695141,200,601.259465
294.995951,200,602.039514
82.422041,200,602.990151
303.895866,200,603.895145
82.87162,200,604.817008
299.559871,200,605.62699
306.598391,200,606.399805
300.788453,200,607.199645
304.550958,200,608.017981
82.726715,200,609.080926
297.937348,200,609.904778
82.663872,200,610.777425
297.1574,200,611.553704
82.986114,200,612.425845
82.827194,200,613.357538
82.826642,200,614.232114
299.575525,200,615.308662
83.060303,200,616.292008
82.847624,200,617.176565
82.667701,200,618.077485
82.443957,200,619.07348
296.582393,200,619.887341
82.435712,200,620.844385
296.534175,200,621.633184
299.402453,200,622.397408
296.796216,200,623.243406
82.833106,200,624.114464
296.433031,200,624.954119
300.9571,200,625.814759
297.150907,200,626.61583
82.59026,200,627.489949
83.046656,200,628.360871
301.166892,200,629.298062
298.433317,200,630.204864
82.856368,200,631.188862
296.532798,200,631.93819
299.205452,200,632.726564
82.781351,200,633.660265
82.797017,200,634.544832
82.68021,200,635.422724
82.48824,200,636.313155
82.123205,200,637.234981
82.748489,200,638.059641
81.947818,200,638.987665
80.923958,200,639.909229
82.027856,200,640.801707
82.61892,200,641.722718
82.429264,200,642.645382
80.013724,200,643.573354
81.568991,200,644.430492
82.546005,200,645.301555
81.529127,200,646.127197
80.486907,200,647.008778
80.779076,200,647.991313
81.442068,200,648.895797
79.520548,200,649.731645
78.236909,200,650.667621
79.660708,200,651.51546
81.416538,200,652.351377
79.623418,200,653.412206
80.359672,200,654.304809
79.584553,200,655.159294
81.041401,200,656.064112
81.807932,200,656.87993
80.993539,200,657.723304
79.955413,200,658.704304
80.323075,200,659.563248
127.292535,200,660.463919
79.519416,200,661.381949
79.53481,200,662.258774
76.555576,200,663.112775
79.274319,200,664.102772
170.872494,200,664.841019
93.095927,200,665.659001
77.603215,200,666.440546
118.512256,200,667.198322
155.921571,200,667.987694
172.461183,200,668.771386
116.95774,200,669.633252
79.002581,200,670.466248
110.349838,200,671.366792
81.306927,200,672.165293
192.403757,200,672.938256
147.250062,200,673.74449
80.555071,200,674.698777
236.148231,200,675.511775
79.653546,200,676.323302
232.662493,200,677.086929
81.307501,200,677.934395
256.865165,200,678.720161
132.847055,200,679.49565
80.946936,200,680.466651
157.801128,200,681.234041
247.020195,200,682.0948
216.227327,200,682.90063
80.196603,200,683.738991
231.887846,200,684.576811
81.745375,200,685.499383
79.368399,200,686.354948
250.080574,200,687.08212
160.38535,200,687.869413
154.206655,200,688.726492
197.502105,200,689.507671
170.16691,200,690.392721
205.810515,200,691.23469
228.318893,200,692.120613
119.882726,200,692.875076
79.925628,200,693.745603
217.578361,200,694.628664
236.277669,200,695.382015
144.671004,200,696.258424
78.748201,200,697.083301
85.02672,200,697.867007
169.834332,200,698.60905
147.574653,200,699.444275
78.939483,200,700.253206
213.626775,200,701.038536
154.914072,200,701.919615
78.127675,200,702.910499
209.903422,200,703.781078
210.949047,200,704.52553
235.784072,200,705.327171
144.563786,200,706.061943
130.824533,200,706.81994
246.126611,200,707.691916
120.214351,200,708.534072
172.669629,200,709.347713
107.444567,200,710.129234
216.9766,200,710.885589
238.727998,200,711.612112
206.364688,200,712.38931
99.347896,200,713.381308
218.316133,200,714.166725
221.187959,200,714.94767
213.283873,200,715.665892
245.925237,200,716.414674
127.196835,200,717.165772
218.183463,200,718.069998
100.155272,200,718.928549
80.178795,200,719.841585
80.122639,200,720.699197
117.885999,200,721.50688
69.085664,200,722.404881
173.108599,200,723.201865
77.014182,200,724.276319
96.638275,200,725.045549
79.371967,200,725.892027
209.884922,200,726.646373
102.768896,200,727.466461
163.851627,200,728.282983
105.602025,200,729.177015
79.622975,200,730.025758
78.77845,200,730.831323
80.070508,200,731.681046
79.16214,200,732.495852
113.771476,200,733.352083
76.021635,200,734.357098
79.936181,200,735.274692
78.171759,200,736.100483
79.803221,200,736.901074
78.966691,200,737.764383
78.896439,200,738.610948
79.471685,200,739.486244
80.149939,200,740.414819
80.598905,200,741.297667
79.486387,200,742.132367
80.085824,200,742.956676
141.901821,200,743.814489
137.630212,200,744.701761
79.941081,200,745.671462
80.470434,200,746.504898
78.674243,200,747.347745
78.186155,200,748.203233
78.54617,200,749.05709
78.885703,200,749.905169
85.395143,200,750.930562
106.781651,200,751.75906
267.19422,200,752.50851
188.282236,200,753.360999
80.491881,200,754.202511
231.47143,200,755.047556
80.446864,200,755.948052
80.972581,200,756.900359
271.947941,200,757.685682
80.557522,200,758.529238
250.171455,200,759.364266
278.464498,200,760.104165
280.361176,200,760.878403
81.767286,200,761.819612
258.392051,200,762.595754
79.97819,200,763.489611
101.919255,200,764.303964
284.777612,200,765.081721
271.672854,200,765.953724
246.674092,200,766.71714
266.695084,200,767.790145
252.918477,200,768.815145
218.079125,200,769.644399
261.644278,200,770.392138
272.907492,200,771.167105
203.229461,200,771.905075
80.636754,200,772.87716
273.251208,200,773.698158
281.703306,200,774.538825
228.525389,200,775.291287
79.481522,200,776.263361
80.896723,200,777.13199
81.559522,200,778.078742
276.571034,200,778.907222
262.300189,200,779.674106
277.267805,200,780.602082
83.497491,200,781.442276
283.741204,200,782.273098
248.400437,200,783.183066
80.551832,200,784.166349
279.66139,200,784.996581
82.144101,200,785.870107
81.566816,200,786.836999
81.910502,200,787.681961
82.777306,200,788.642973
81.76778,200,789.580257
287.846384,200,790.364804
84.103112,200,791.263487
276.405109,200,791.987535
282.090883,200,792.773418
271.803459,200,793.566112
275.96933,200,794.472945
258.08605,200,795.228547
283.111256,200,796.02653
297.678179,200,796.835937
278.150346,200,797.641927
271.033137,200,798.596926
280.553632,200,799.34098
282.254887,200,800.260976
259.334518,200,801.003241
289.946524,200,801.781794
98.572715,200,802.582959
281.555099,200,803.418798
122.916908,200,804.283123
287.036831,200,805.117855
268.07096,200,805.948914
271.346815,200,806.845048
275.171911,200,807.82205
280.260362,200,808.616866
277.480556,200,809.446529
281.242317,200,810.293941
267.327326,200,811.16398
252.060794,200,811.924094
262.638914,200,812.66559
273.542053,200,813.473715
268.879272,200,814.2525
268.667866,200,815.02617
244.689488,200,815.79682
256.957549,200,816.688565
273.690178,200,817.454098
264.973118,200,818.36914
282.416406,200,819.180883
255.53534,200,819.894617
269.56957,200,820.672356
263.124054,200,821.485676
157.24875,200,822.350882
243.794772,200,823.171884
259.913873,200,823.916172
231.4118,200,824.706588
219.165695,200,825.442936
231.148226,200,826.18497
192.864275,200,826.989422
186.820013,200,827.830285
272.110262,200,828.696289
270.934109,200,829.49823
79.080043,200,830.336011
274.504565,200,831.061646
151.372409,200,831.83256
264.156366,200,832.650904
238.001278,200,833.446766
269.003602,200,834.208902
194.146384,200,834.977131
233.864255,200,835.73951
233.880904,200,836.488201
246.420586,200,837.234482
247.483446,200,838.064336
240.367155,200,838.963338
241.724081,200,839.744047
242.875962,200,840.637047
241.149711,200,841.371921
238.985198,200,842.175922
237.19159,200,842.96901
167.810324,200,843.828217
97.877317,200,844.666469
239.018012,200,845.385193
245.439058,200,846.156823
212.284767,200,846.86281
212.798211,200,847.613631
256.470776,200,848.433653
238.385626,200,849.387656
170.178379,200,850.238083
198.130471,200,850.96185
134.43952,200,851.76402
112.342619,200,852.520659
189.317478,200,853.3602
162.167524,200,854.14541
115.817646,200,855.000891
204.057512,200,855.749768
219.261769,200,856.486118
79.210235,200,857.311433
185.455161,200,858.072895
233.518899,200,858.834366
183.484766,200,859.626989
184.012716,200,860.532055
185.871443,200,861.311108
210.088615,200,862.027186
201.445245,200,862.740011
194.68131,200,863.526531
241.362257,200,864.306771
205.809909,200,865.100997
182.387108,200,865.902335
91.068509,200,866.621843
202.941852,200,867.383307
165.071097,200,868.208182
247.821702,200,868.944504
129.750287,200,869.751787
238.864523,200,870.791069
163.374216,200,871.547228
178.337037,200,872.280937
181.018661,200,872.995328
185.216318,200,873.820372
159.797126,200,874.572369
164.233893,200,875.375074
78.389706,200,876.28725
80.823851,200,877.130523
79.167022,200,877.918525
166.143788,200,878.734529
205.43706,200,879.565107
122.431905,200,880.333423
131.545243,200,881.255388
137.307332,200,882.100389
121.102899,200,882.860669
263.25623,200,883.628648
113.770537,200,884.44113
223.642226,200,885.194729
118.883285,200,886.007355
205.270724,200,886.781932
137.04127,200,887.605139
110.765981,200,888.436743
75.275251,200,889.256716
172.309037,200,889.986009
201.998631,200,890.712055
177.118727,200,891.578055
187.650862,200,892.342797
188.483655,200,893.156245
71.340127,200,893.988972
99.725606,200,894.768146
72.801324,200,895.551349
70.299697,200,896.333262
73.504525,200,897.114183
67.760546,200,898.005347
72.528077,200,898.841998
74.779026,200,899.72311
70.629545,200,900.558106
102.01296,200,901.319662
157.442695,200,902.181621
200.827706,200,902.914248
121.730543,200,903.793869
168.10358,200,904.576813
93.346522,200,905.29428
71.069256,200,906.069774
138.521245,200,906.801112
121.620153,200,907.50797
189.172553,200,908.294337
78.204089,200,909.21437
126.24909,200,909.98874
97.04393,200,910.746352
211.516103,200,911.523484
102.591579,200,912.328353
189.15428,200,913.107806
233.656335,200,913.951396
156.339208,200,914.796396
192.41685,200,915.570647
130.043096,200,916.35553
134.495276,200,917.126306
142.05353,200,917.838904
216.256956,200,918.649317
211.678137,200,919.43551
197.713587,200,920.24551
169.006919,200,920.980965
162.166489,200,921.726529
186.110588,200,922.467872
134.44016,200,923.371874
186.845075,200,924.16912
72.337819,200,925.068991
146.277275,200,925.830886
77.420915,200,926.656776
79.996295,200,927.43397
159.301008,200,928.321401
70.450992,200,929.102224
63.880494,200,929.894739
144.096895,200,930.791548
137.688333,200,931.550526
93.370995,200,932.326614
154.349535,200,933.114003
178.888367,200,933.962035
166.208194,200,934.701224
109.638775,200,935.458801
155.431269,200,936.26177
129.459956,200,936.969089
94.623825,200,937.721104
102.579921,200,938.463144
101.626298,200,939.261641
125.372164,200,939.956842
142.590868,200,940.695741
172.945677,200,941.513181
166.410878,200,942.267819
217.937326,200,942.986275
240.582904,200,943.829264
256.679682,200,944.653425
196.663383,200,945.376419
149.332083,200,946.138793
236.867377,200,946.952789
224.386564,200,947.753559
236.374251,200,948.506404
196.659704,200,949.287064
137.881552,200,950.043878
208.846266,200,950.743706
193.905945,200,951.489011
194.173802,200,952.273284
191.467247,200,953.089977
174.263208,200,953.828976
134.712774,200,954.815893
224.159474,200,955.561826
170.510164,200,956.302709
193.171008,200,957.026229
224.935508,200,957.859943
172.517094,200,958.651229
195.017347,200,959.382417
167.399288,200,960.20468
117.072463,200,960.97963
200.960251,200,961.75148
202.411973,200,962.484854
190.424024,200,963.342851
196.480595,200,964.137177
227.065027,200,965.033762
227.818287,200,965.777694
258.349434,200,966.507052
236.542686,200,967.25859
227.647616,200,967.968066
209.042746,200,968.888067
248.48647,200,969.664518
157.239122,200,970.391066
241.954114,200,971.149357
251.977213,200,971.863023
180.406467,200,972.611036
81.00251,200,973.484989
174.280558,200,974.391948
198.355861,200,975.168507
