#{"t_start": 1583692425.3724473, "env_id": null}
r,l,t
3734.216381,200,71.412083
4227.79804,200,72.210135
7106.907875,200,72.97966
2539.299402,200,73.692149
6710.708055,200,74.364011
3133.348049,200,75.252139
6210.605057,200,76.651138
2239.429477,200,78.527141
3735.858566,200,80.087141
2644.162661,200,81.673141
6113.95679,200,82.74814
3930.882062,200,83.615637
2345.442673,200,84.314092
5121.153361,200,84.971122
2637.620251,200,85.667104
6011.607587,200,86.391999
2539.094132,200,87.374618
2432.926845,200,88.066723
6114.27399,200,88.850173
3429.072461,200,89.552409
3630.831514,200,90.209906
4223.754174,200,90.895853
8295.065675,200,91.550326
5623.091224,200,92.249028
2335.09267,200,92.915334
3821.618351,200,93.725041
3536.739915,200,94.522278
3238.107124,200,95.1925
4127.861224,200,95.882702
6408.210524,200,96.542256
4721.446939,200,97.429813
2545.3054,200,98.790816
2047.755325,200,100.585814
3935.711174,200,102.232815
3631.922084,200,103.604814
2049.239081,200,104.628851
6312.028783,200,105.495358
4428.304231,200,106.24583
4023.524985,200,106.943956
2940.317803,200,108.02912
6508.980399,200,108.693969
6508.409829,200,109.388052
6213.195334,200,110.078071
10175.867659,200,110.831642
4726.654602,200,111.525107
9779.387295,200,112.173508
1848.536499,200,112.85841
5418.043613,200,113.528265
5514.228134,200,114.209875
7003.756547,200,114.99775
3232.396969,200,115.726092
4523.738954,200,116.455128
3728.389947,200,117.54213
3236.983519,200,118.785129
751.036549,200,120.356128
3231.569968,200,122.065134
2931.042681,200,123.134849
4523.369026,200,123.830829
4226.526606,200,124.517409
2136.731901,200,125.254056
2827.30535,200,125.942985
2926.368878,200,126.709828
1735.253192,200,127.850828
4526.359917,200,128.504401
2639.17411,200,129.198859
3629.78644,200,129.88305
3530.713024,200,130.544842
2726.734424,200,131.226304
4626.259139,200,131.902534
4819.28489,200,132.677021
4022.455611,200,133.340514
6112.283337,200,134.019265
5716.015793,200,134.678081
6109.517165,200,135.423323
3529.972583,200,136.12514
3036.102794,200,136.808832
3333.006095,200,137.605697
5913.466818,200,138.699691
4222.499903,200,140.137691
3429.697396,200,141.619691
4719.573174,200,143.258692
6708.039438,200,144.301803
1053.144969,200,144.941899
6309.356267,200,145.621426
2935.366025,200,146.362192
3132.358124,200,147.044293
1444.278038,200,147.764617
7396.23452,200,148.964659
4024.655004,200,149.613358
4622.433282,200,150.293286
3731.361191,200,150.97285
159.454664,200,151.607608
3535.290431,200,152.298598
3529.370237,200,152.954302
2733.002483,200,153.621925
3329.400874,200,154.370475
3427.413562,200,155.053488
3033.580003,200,155.727562
3028.617778,200,156.492909
146.232039,200,157.174177
4123.438692,200,157.811216
149.612803,200,158.502833
140.925148,200,159.797835
139.114393,200,161.092834
3031.308782,200,162.833833
1548.948798,200,164.25884
2541.911684,200,165.484837
848.239307,200,166.134585
2235.093739,200,166.876672
3229.286986,200,167.646148
7196.292729,200,168.4312
9378.37076,200,169.558201
4224.236764,200,170.414032
6603.315854,200,171.212697
3433.450936,200,171.9169
652.493098,200,172.571283
3818.591595,200,173.207232
152.638022,200,173.865183
140.957071,200,174.482185
151.305674,200,175.125244
1043.257264,200,175.792411
2833.470629,200,176.571927
5617.85252,200,177.387936
2837.878945,200,178.077549
5314.795968,200,179.078344
5420.627935,200,180.761348
5717.586715,200,182.629348
2740.741805,200,184.132351
5319.729634,200,185.131402
4625.281898,200,185.850472
6015.893215,200,186.534108
3928.124522,200,187.347864
6407.988645,200,188.132261
6712.8885,200,189.044499
7998.74526,200,189.988559
3534.062684,200,190.692941
3633.968682,200,191.369923
2242.640235,200,192.086299
5222.814154,200,192.90878
3138.743769,200,193.586023
2444.113788,200,194.288117
3533.114448,200,194.973689
4530.105187,200,195.687968
3836.705102,200,196.371279
4626.502627,200,197.086246
2844.051138,200,197.880853
4423.285174,200,198.674313
9286.047156,200,199.424886
5121.901336,200,200.756881
2741.534654,200,202.626884
4531.0841,200,204.608883
4927.49569,200,205.726927
9288.732606,200,206.404413
5422.094009,200,207.109079
6012.918356,200,207.825113
4031.603759,200,208.536633
2443.737235,200,209.404655
4730.486059,200,210.493624
3240.281891,200,211.26292
9190.534687,200,211.935664
4927.904722,200,212.649004
6314.609465,200,213.352747
2743.599378,200,214.048706
1946.466502,200,214.85382
1846.293302,200,215.609823
3833.396022,200,216.377689
4428.208367,200,217.069841
5027.720485,200,217.778496
2842.857164,200,218.461399
4520.339897,200,219.259806
9090.556827,200,220.425803
2640.507287,200,221.821804
2348.052101,200,223.606806
2836.908314,200,225.374807
4228.677477,200,226.620804
5719.674061,200,227.334208
4330.55761,200,228.031557
8988.67348,200,228.72443
5319.000095,200,229.416685
7002.599704,200,230.469686
5508.212378,200,231.543202
3733.350616,200,232.248939
2330.849289,200,232.904873
1031.035332,200,233.592055
1722.359122,200,234.286903
4025.085037,200,234.969989
8888.750224,200,235.64845
5220.290934,200,236.465707
8981.362456,200,237.293581
2644.816391,200,238.008003
4427.097917,200,238.77559
5223.411047,200,239.532499
6306.763028,200,240.410135
2934.669484,200,241.27241
9582.374738,200,242.650413
4427.708812,200,244.164415
1839.72828,200,245.776414
6211.33354,200,248.25341
4525.653981,200,249.86041
4726.216286,200,251.290409
154.917793,200,252.735411
3136.520751,200,253.958411
6802.769502,200,254.912944
3930.682457,200,255.949949
5417.654516,200,257.176944
3834.930139,200,258.388947
2440.296649,200,259.326769
3133.537296,200,259.984597
161.979904,200,260.652442
5618.151369,200,261.45003
4620.807628,200,262.10583
8690.848757,200,262.793771
5117.118675,200,263.453119
10770.671814,200,264.248448
6804.75062,200,264.907774
5416.756837,200,265.650704
3434.332212,200,266.825709
4626.025808,200,268.090708
8294.576404,200,269.623705
4232.95425,200,271.362704
5018.076187,200,272.849706
3037.532479,200,274.151705
2439.603659,200,274.924198
2039.522052,200,275.822187
5615.910953,200,276.838101
2834.667401,200,277.531974
4821.712686,200,278.188898
5417.642632,200,278.885667
4522.840816,200,279.543609
4627.178231,200,280.243714
554.764476,200,281.005218
3039.829612,200,281.700945
853.949733,200,282.448788
744.856603,200,283.202062
3731.400597,200,283.887448
5117.212263,200,284.55076
3637.731889,200,285.238243
6901.11317,200,285.950508
156.415379,200,286.923508
6412.56948,200,288.233509
9184.571432,200,290.132518
3635.840058,200,291.974509
6015.461738,200,293.175545
4526.946875,200,293.884686
7900.279725,200,294.538355
4034.929738,200,295.229777
3335.609671,200,295.878752
7799.532258,200,296.768607
8495.494555,200,297.687227
2545.96175,200,298.373852
3137.021914,200,299.053423
4029.093416,200,299.700428
4922.873637,200,300.480427
4528.347358,200,301.272223
168.115931,200,301.961115
4332.025304,200,302.734891
159.74239,200,303.490957
154.065553,200,304.192971
9283.171079,200,304.872851
4718.257909,200,305.601171
2542.898037,200,306.35835
7204.886331,200,307.15755
6012.968392,200,308.311793
1936.034993,200,309.710793
155.752831,200,311.158791
5011.237938,200,312.682794
5414.027867,200,314.277792
4426.709869,200,315.597792
7598.116327,200,316.579792
9485.578902,200,317.294048
6903.650551,200,318.284491
3632.736441,200,319.194068
9383.667161,200,319.86372
454.513421,200,320.525164
2335.758064,200,321.168191
150.712235,200,321.821109
6012.886643,200,322.466545
4226.398575,200,323.153455
9879.437057,200,323.816358
3638.603303,200,324.792186
8789.68841,200,325.633183
5612.995259,200,326.451185
5617.594122,200,327.317183
7303.729915,200,328.089183
4918.746194,200,328.926182
9582.67581,200,330.781185
3919.729403,200,332.768183
3927.047797,200,334.525183
5120.02329,200,336.345185
10772.476781,200,337.941186
3132.07398,200,339.427187
4924.820535,200,340.863188
10376.89469,200,342.423184
3431.645842,200,343.919185
848.108913,200,345.359185
154.135456,200,347.335184
8297.76411,200,348.47422
158.777531,200,349.230326
4916.907659,200,350.462323
152.048351,200,351.244555
3138.310572,200,352.076351
153.83085,200,352.824142
148.036543,200,353.519293
5116.911172,200,354.178101
9182.910352,200,354.870938
5618.387046,200,355.569312
5714.532302,200,356.231755
8092.94518,200,356.998479
2634.983789,200,357.756064
2841.408318,200,358.479702
5320.974923,200,359.133438
7898.844115,200,359.813303
8492.979516,200,360.473105
5817.251828,200,361.160917
5913.427596,200,361.948148
3536.342164,200,362.886148
4130.731536,200,364.309147
7701.676692,200,365.705149
9482.3705,200,367.444147
165.78945,200,369.07615
5214.700313,200,370.674147
2543.538617,200,371.658191
4227.548089,200,372.442333
7993.500172,200,373.275459
2152.869285,200,374.511969
4524.796586,200,375.334433
3732.599295,200,376.059604
4826.331519,200,376.806141
7998.475456,200,377.544155
6108.255221,200,378.279372
9485.43261,200,378.976525
7992.986444,200,379.695568
10178.989039,200,380.443327
5519.488804,200,381.107771
4727.272124,200,381.811887
5917.02583,200,382.470656
2147.351809,200,383.162344
5719.46031,200,383.863042
4528.575742,200,384.517641
6610.635308,200,385.312468
2940.755138,200,386.513473
4029.487961,200,388.260473
2745.087621,200,389.962473
5619.217932,200,391.630471
5420.113031,200,392.817469
7601.452295,200,393.558431
2844.001692,200,394.355011
9287.464887,200,395.115273
5420.932387,200,396.263953
5025.762485,200,397.08883
6010.449381,200,397.778734
6113.929791,200,398.513181
3135.624927,200,399.27804
3633.95918,200,399.978485
10672.918451,200,400.689427
10969.738482,200,401.390304
3529.313024,200,402.14666
8695.104099,200,402.84622
4722.698029,200,403.507874
5122.916996,200,404.196099
5126.262086,200,404.850683
5117.018218,200,405.549412
4821.167748,200,406.226111
4429.978956,200,406.916164
4920.353702,200,407.842161
9088.104335,200,409.248177
158.107611,200,410.727164
9479.200629,200,412.129164
5814.146027,200,413.624164
8490.25099,200,414.878162
2046.121776,200,415.621876
3139.165433,200,416.396576
8888.454062,200,417.102462
6907.576819,200,418.245548
12257.770387,200,419.097619
6109.629353,200,419.868617
6411.910507,200,420.515478
8493.868759,200,421.294631
4030.695694,200,422.117988
6511.217818,200,422.76686
2745.417733,200,423.514527
7799.072331,200,424.210589
3633.281205,200,424.884473
4327.379601,200,425.686659
5816.89514,200,426.438925
1744.989184,200,427.124604
11767.067681,200,427.763041
8588.109663,200,428.446403
3231.762301,200,429.336434
9186.577988,200,431.021433
3440.714021,200,432.626435
364.104364,200,434.264436
5317.534349,200,435.918435
5415.804143,200,437.100433
2140.605415,200,437.905348
2231.590207,200,438.620929
3820.045141,200,439.460701
2129.998345,200,440.929702
340.092534,200,441.78428
2426.9285,200,442.432624
122.669036,200,443.09556
1335.389219,200,443.792555
2741.630386,200,444.59334
1935.568528,200,445.287091
957.885254,200,446.03331
2932.348803,200,446.726028
2541.322079,200,447.372513
2737.528208,200,448.073819
5913.78836,200,448.746946
3040.94191,200,449.443844
3240.478634,200,450.134722
4820.040835,200,450.827084
