#{"t_start": 1583717304.8478985, "env_id": null}
r,l,t
129.565336,200,125.600747
101.767548,200,126.402604
103.571937,200,127.145915
105.956587,200,127.962571
106.927917,200,128.653791
94.705114,200,129.381946
103.905635,200,130.067503
116.335507,200,130.891587
86.631328,200,131.596335
116.925326,200,132.256419
122.858924,200,132.963408
112.432752,200,133.631094
108.783965,200,134.329843
100.13836,200,135.004913
99.427652,200,135.727553
100.143971,200,136.572988
103.952864,200,137.288582
109.623439,200,138.109176
98.0871,200,138.824327
95.105164,200,139.55432
95.508037,200,140.263106
76.467067,200,141.027021
68.318293,200,141.863768
76.006406,200,142.575795
74.17068,200,143.277793
66.779585,200,143.99999
66.451617,200,144.749928
65.619448,200,145.463124
60.409729,200,146.174544
60.643513,200,146.91719
64.191055,200,147.721486
85.186544,200,148.700007
73.829129,200,149.419205
83.180641,200,150.151603
81.516633,200,150.849267
68.383029,200,151.654343
68.508084,200,152.407551
59.549922,200,153.189446
54.653217,200,153.894507
54.93867,200,154.614163
69.5645,200,155.365936
40.916235,200,156.037034
37.443358,200,156.807663
18.429239,200,157.552769
17.640754,200,158.395613
27.594112,200,159.197253
35.816423,200,159.938705
23.130644,200,160.688273
18.856582,200,161.395881
7.625025,200,162.088842
11.192416,200,162.876082
11.354661,200,163.787085
15.584461,200,164.591135
24.752429,200,165.381426
13.671119,200,166.112195
13.779445,200,166.989624
10.865112,200,167.730027
2.346428,200,168.391207
14.626147,200,169.315817
14.900617,200,170.030604
28.873153,200,170.764289
49.195129,200,171.455177
46.183355,200,172.163927
48.005084,200,172.884005
54.955348,200,173.658308
41.634433,200,174.493172
56.921498,200,175.221376
61.0054,200,175.945606
53.413924,200,176.627898
56.740945,200,177.350766
66.036274,200,178.058108
60.240712,200,178.787091
56.438692,200,179.518253
58.528248,200,180.387202
76.120219,200,181.106602
66.10896,200,181.931395
62.495546,200,182.691242
54.860542,200,183.364219
87.110774,200,184.04091
90.820069,200,184.745373
65.321651,200,185.596316
74.000626,200,186.304204
72.712214,200,186.975082
93.009714,200,187.696072
81.504141,200,188.363682
80.140955,200,189.04456
80.16719,200,189.693768
84.847425,200,190.506859
84.959497,200,191.308891
83.33568,200,191.986737
77.23775,200,192.676971
60.2806,200,193.315839
62.74628,200,194.000046
62.089716,200,194.647155
77.869677,200,195.31839
86.968146,200,196.009301
75.757612,200,196.775578
60.639966,200,197.463717
69.790219,200,198.096662
85.730366,200,198.776544
51.99962,200,199.418853
45.461046,200,200.091621
85.912656,200,200.923053
70.070376,200,201.610737
73.550903,200,202.377097
76.659513,200,203.016371
88.06916,200,203.7105
63.951656,200,204.35181
70.73283,200,205.057298
61.955662,200,205.72817
51.181754,200,206.49176
79.936843,200,207.22362
80.563427,200,207.9424
82.674361,200,208.63794
97.126966,200,209.286666
93.62875,200,209.982877
85.69729,200,210.645859
88.116793,200,211.41849
94.722689,200,212.101757
117.878177,200,212.898588
114.18728,200,213.628008
111.688591,200,214.305367
114.070536,200,215.012817
110.687263,200,215.904822
104.727131,200,216.722074
115.453098,200,217.409415
114.145318,200,218.176188
118.457776,200,218.943485
102.62843,200,219.595959
95.69419,200,220.297115
95.396478,200,220.948202
106.760732,200,221.736784
106.700928,200,222.430474
98.188331,200,223.111502
96.455844,200,223.872232
74.896707,200,224.561734
73.472728,200,225.245842
76.826683,200,225.88798
79.756456,200,226.556856
85.005359,200,227.188626
90.201847,200,227.899491
82.53741,200,228.678492
94.249992,200,229.577585
75.247362,200,230.287712
77.287365,200,231.026415
78.071629,200,231.824744
43.564296,200,232.627777
56.026358,200,233.382044
55.498071,200,234.02246
48.563973,200,234.794289
36.716658,200,235.463506
-4.77154,200,236.141351
19.737105,200,236.818654
35.915777,200,237.453326
32.481501,200,238.127905
1.603665,200,238.77274
43.870186,200,239.439212
31.310752,200,240.131336
37.20527,200,240.86287
16.935076,200,241.52646
13.668202,200,242.15627
7.703327,200,242.944695
22.915269,200,243.581443
11.1153,200,244.238787
17.419897,200,244.876186
7.372519,200,245.601372
4.86029,200,246.307181
10.744468,200,246.978944
25.399191,200,247.646188
28.855734,200,248.277075
39.1439,200,248.943943
23.711743,200,249.58323
55.266544,200,250.243022
37.081174,200,250.895861
44.709064,200,251.676625
47.958747,200,252.374539
63.448617,200,253.07667
55.621224,200,253.804226
49.452836,200,254.438553
49.275077,200,255.118684
76.764116,200,255.759494
79.191264,200,256.45679
68.663001,200,257.173818
83.916524,200,257.844385
58.062516,200,258.529521
75.2295,200,259.161219
95.172878,200,259.833519
96.374358,200,260.539387
95.344087,200,261.210161
94.409919,200,261.882951
84.317171,200,262.663748
88.720589,200,263.356588
76.988239,200,264.116806
77.401738,200,264.861368
87.38996,200,265.523455
94.544283,200,266.201543
88.525192,200,266.851369
96.373979,200,268.254521
82.001792,200,269.100523
86.634076,200,269.810021
82.336097,200,270.491971
102.28048,200,271.172483
97.715734,200,271.893796
89.554027,200,273.064772
86.179632,200,274.029772
86.165004,200,274.909803
92.523286,200,275.868768
68.193469,200,276.778768
74.513388,200,277.537796
70.098851,200,278.212281
80.467261,200,278.97775
74.180139,200,279.66488
74.75594,200,280.294464
65.715846,200,280.990692
66.545336,200,281.630446
83.317897,200,282.283878
67.8967,200,282.944475
73.531188,200,283.576111
74.113466,200,291.146568
87.955411,200,292.22057
95.450216,200,293.452569
82.665607,200,294.335574
86.736632,200,295.348569
89.22932,200,296.31657
79.768647,200,297.089572
76.129343,200,297.859973
71.682029,200,298.629849
73.242452,200,299.388974
63.11108,200,300.133663
83.579508,200,300.910891
74.525364,200,301.773763
80.918985,200,302.489102
77.187093,200,303.20174
66.323592,200,303.883481
70.693543,200,304.585606
69.324689,200,305.246297
65.978559,200,305.926538
71.724274,200,306.653916
72.854396,200,307.430345
84.716582,200,308.110402
82.614552,200,308.784531
90.771774,200,309.476352
105.303088,200,310.156418
77.156374,200,310.877779
84.849572,200,311.584075
80.644986,200,312.479068
94.592437,200,313.157313
110.158,200,313.859758
104.920244,200,314.55157
114.706129,200,315.246759
107.078631,200,315.948635
115.175268,200,316.646974
115.759239,200,317.347538
124.102113,200,318.152547
118.176329,200,318.856324
116.135882,200,319.559643
116.779582,200,320.229296
112.586744,200,320.994084
114.40651,200,321.684144
115.2194,200,322.498243
116.608332,200,323.246663
101.782878,200,324.026803
115.094574,200,324.753616
110.34729,200,325.451405
113.054608,200,326.161632
111.970805,200,326.862093
110.826765,200,327.571277
112.726959,200,328.268328
108.407918,200,329.089301
103.583743,200,329.758939
114.4426,200,330.483436
115.483091,200,331.203997
108.743968,200,331.898034
100.372094,200,332.66697
93.089174,200,333.38054
105.409537,200,334.156139
101.826971,200,334.895725
109.759799,200,335.632024
111.85013,200,336.305092
116.466247,200,337.014497
109.264222,200,337.730883
113.280545,200,338.417105
106.919265,200,339.094222
115.232511,200,339.906906
113.007824,200,340.596902
112.237176,200,341.271493
113.030059,200,342.006019
113.386299,200,342.721971
109.023151,200,343.502943
108.243581,200,344.207833
99.727871,200,344.867101
93.649961,200,345.691126
97.108225,200,346.335834
97.791021,200,347.000825
100.476617,200,347.652749
102.467806,200,348.33809
73.408964,200,349.022622
88.14024,200,349.681085
88.312158,200,350.370026
90.448634,200,351.141809
80.652631,200,351.83011
82.211783,200,352.46887
68.850414,200,353.163184
90.566971,200,353.97521
87.782162,200,354.686726
88.494629,200,355.376498
77.696313,200,356.079508
81.044331,200,356.812253
70.114974,200,357.498452
69.900486,200,358.259797
92.617992,200,359.150824
97.667479,200,359.827689
93.133851,200,360.506963
81.618685,200,361.178606
76.014744,200,362.062952
90.044954,200,362.81295
95.780722,200,363.54
82.173172,200,364.402948
75.836055,200,365.122333
71.65823,200,365.87753
84.101722,200,366.622004
87.318002,200,367.414698
91.471505,200,368.051895
91.949824,200,368.729882
83.796774,200,369.374084
83.838477,200,370.039983
69.87029,200,370.692782
70.358494,200,371.366375
65.642775,200,372.045983
91.826225,200,372.807228
89.262877,200,373.491009
80.759457,200,374.122486
93.514252,200,374.918906
96.423089,200,375.583087
92.560061,200,376.250767
79.169029,200,376.923763
94.003114,200,377.57947
85.930365,200,378.377613
96.529449,200,379.019911
94.364004,200,379.69301
93.306343,200,380.330595
95.212257,200,381.051488
100.305624,200,381.70824
97.469054,200,382.378352
102.77281,200,383.056689
88.355529,200,383.883221
