#{"t_start": 1583775439.4100373, "env_id": null}
r,l,t
242.410422,200,194.090145
137.43764,200,194.94916
449.745248,200,195.904817
139.693425,200,196.713465
298.464184,200,197.571804
473.238026,200,198.406145
234.078697,200,199.320461
218.785106,200,200.129329
20.166322,200,201.019993
403.988975,200,201.889014
283.185596,200,202.7111
294.01844,200,203.558221
249.552023,200,204.365103
431.68543,200,205.212995
157.411897,200,206.036993
241.29091,200,206.949417
29.747408,200,207.819514
23.714627,200,208.631752
449.51924,200,209.570062
80.325863,200,210.371774
47.002544,200,211.224158
92.409696,200,212.108556
889.081311,200,212.980354
842.483655,200,213.814234
146.563938,200,214.666407
-341.745437,200,215.510429
106.293298,200,216.334066
-28.572964,200,217.205329
855.718066,200,218.131937
33.196034,200,218.974675
-963.000132,200,219.864183
-759.064207,200,220.725347
-604.77591,200,221.580145
-396.862283,200,222.412316
-719.016825,200,223.346663
-703.814618,200,224.205415
-549.956793,200,225.065872
-1224.306713,200,225.896781
-757.970151,200,226.771598
-1081.323039,200,227.598171
-366.489463,200,228.54658
-673.918142,200,229.406815
-302.824295,200,230.258458
-429.873792,200,231.175581
-197.031306,200,231.989196
667.160723,200,232.854008
153.413018,200,233.6923
630.205963,200,234.612024
602.517089,200,235.476928
113.26817,200,236.276504
96.430305,200,237.114348
669.779138,200,237.948851
-111.714624,200,238.810105
224.803845,200,239.694701
826.128639,200,240.594521
747.683881,200,241.489839
570.303878,200,242.341543
-485.346696,200,243.174362
8.858047,200,244.002336
550.291752,200,245.058197
387.717886,200,245.99712
437.405452,200,246.985423
517.316733,200,247.94556
388.124435,200,248.900893
532.531609,200,249.813321
