#{"t_start": 1583716892.2620625, "env_id": null}
r,l,t
125.146417,200,71.637649
112.860433,200,72.355398
126.104926,200,73.055742
118.934686,200,73.828225
129.745018,200,74.527594
127.743453,200,75.283675
119.336641,200,76.124194
123.37026,200,76.909531
120.352934,200,77.806905
120.509486,200,78.662521
119.830482,200,79.447448
104.572438,200,80.128177
123.315999,200,80.844031
231.584335,200,81.638564
131.865533,200,82.86854
133.94376,200,83.752915
124.143676,200,84.486193
127.886866,200,85.219403
132.061372,200,85.922759
125.535482,200,86.666826
132.003409,200,87.384278
135.608525,200,88.274771
128.75777,200,89.114768
133.690205,200,89.81037
135.37614,200,90.583663
133.112237,200,91.345164
135.869489,200,92.096338
136.679852,200,92.815166
134.520713,200,93.794163
138.633067,200,94.550341
141.262876,200,95.27376
141.479676,200,96.023793
141.806244,200,96.741682
141.635637,200,97.507019
141.470404,200,98.232957
141.760983,200,99.074032
139.839285,200,99.927066
138.915488,200,100.674565
141.550718,200,101.428284
143.01913,200,102.146167
142.8988,200,102.894376
143.03732,200,103.629353
140.455996,200,104.404973
139.786013,200,105.22001
141.245952,200,106.046835
139.784635,200,106.799519
143.826062,200,107.554989
143.774308,200,108.31769
106.538855,200,109.122442
142.879489,200,110.033502
143.695821,200,110.820953
144.130855,200,111.58487
143.706157,200,112.321519
142.368834,200,113.083865
143.829613,200,114.011186
145.527279,200,114.89957
145.383903,200,115.866833
145.464418,200,116.658451
144.646395,200,117.496623
144.278445,200,118.307431
106.472937,200,119.225542
106.452334,200,120.117011
144.69712,200,120.975015
142.633936,200,121.794085
144.619063,200,122.523326
106.124469,200,123.366661
105.842022,200,124.16717
145.25912,200,125.175606
105.866744,200,125.972314
144.827069,200,126.86067
145.381424,200,127.632398
145.231089,200,128.363007
143.994144,200,129.338495
144.792001,200,130.071117
106.148221,200,131.009714
144.910675,200,131.778292
144.82136,200,132.653462
145.724488,200,133.480485
106.097008,200,134.295473
105.842274,200,135.127144
106.236436,200,135.931437
106.77534,200,136.779381
106.129318,200,137.742375
105.075694,200,138.590825
105.243699,200,139.397924
145.687996,200,140.165375
106.13041,200,141.041272
105.626931,200,141.903925
144.570921,200,142.678049
144.22141,200,143.507172
144.010543,200,144.370605
106.424707,200,145.272272
142.447082,200,146.025062
105.537634,200,146.841074
106.098876,200,147.674521
104.664669,200,148.657495
105.932735,200,149.457869
105.841559,200,150.295964
137.536352,200,151.016602
105.543384,200,151.931916
143.463622,200,152.647645
142.39445,200,153.392712
142.296022,200,154.257552
140.134244,200,154.967729
142.110309,200,155.710722
106.143969,200,156.497651
104.284644,200,157.324612
104.90209,200,158.089628
128.942348,200,158.812996
127.925838,200,159.678807
102.370134,200,160.447567
103.98298,200,161.248411
104.535444,200,162.114093
122.940389,200,162.926615
132.182218,200,163.678177
137.01474,200,164.42377
112.736623,200,165.333719
133.03129,200,166.110679
108.043955,200,166.885298
129.900569,200,167.615856
106.867129,200,168.374365
138.456847,200,169.062525
137.143874,200,169.792929
135.585169,200,170.629587
139.879499,200,171.379063
100.413606,200,172.142651
130.299185,200,172.964688
137.900318,200,173.719664
142.399969,200,174.434752
140.393785,200,175.170911
138.418142,200,176.001932
125.303924,200,176.748082
112.601376,200,177.496499
128.529185,200,178.233833
141.705609,200,178.983904
104.686895,200,179.856663
104.058974,200,180.790094
104.169416,200,181.754368
104.053937,200,182.677414
103.710814,200,183.677416
139.466264,200,184.503518
104.720684,200,185.326509
104.743396,200,186.111078
105.206641,200,187.046553
107.709761,200,187.811331
141.090783,200,188.552503
105.983716,200,189.352279
106.0671,200,190.176619
143.228657,200,190.895659
142.022014,200,191.644499
143.775539,200,192.522945
139.223683,200,193.331793
129.810748,200,194.171657
133.935126,200,194.87333
105.968599,200,195.697413
142.395404,200,196.445961
111.971876,200,197.310465
143.58361,200,198.202434
144.709897,200,198.932963
144.357447,200,199.68499
106.431628,200,200.485005
142.30206,200,201.252148
106.232142,200,202.040929
113.233142,200,202.828588
105.536693,200,203.797563
105.882701,200,204.729017
106.440633,200,205.609773
143.095436,200,206.329815
106.395457,200,207.162205
138.053361,200,207.930815
106.58766,200,208.895235
139.996532,200,209.624795
106.120356,200,210.459895
106.086734,200,211.303794
106.131537,200,212.115119
144.953052,200,212.873507
105.553309,200,213.669902
106.111059,200,214.733771
144.23719,200,215.467171
105.785196,200,216.299449
143.829562,200,217.021659
106.033837,200,217.86013
142.563488,200,218.617309
106.185867,200,219.456798
105.905032,200,220.362239
142.975107,200,221.072921
105.926461,200,221.896228
105.605724,200,222.758937
139.305912,200,223.527922
104.672404,200,224.347069
126.075328,200,225.283487
133.468072,200,226.061898
132.450364,200,226.75969
140.16407,200,227.569853
105.108475,200,228.351574
116.537554,200,229.119069
118.588924,200,229.838194
143.11501,200,230.706885
138.861199,200,231.467372
105.210737,200,232.244452
136.070644,200,232.992108
105.143544,200,233.757018
138.603751,200,234.491271
105.8009,200,235.291396
116.501204,200,236.273438
133.668562,200,237.007762
134.378636,200,237.706113
139.056944,200,238.451369
104.414192,200,239.238537
126.426575,200,239.981629
105.060884,200,240.734948
128.543591,200,241.54545
103.69319,200,242.38011
106.886756,200,243.157972
104.700637,200,243.955742
103.747483,200,244.72981
102.978831,200,245.689723
104.542463,200,246.675648
133.953795,200,247.616621
104.680503,200,248.458537
105.942563,200,249.400354
104.950009,200,250.295108
