#{"t_start": 1583692880.8815284, "env_id": null}
r,l,t
129.158491,200,175.06535
129.422263,200,175.824154
142.403392,200,176.498904
158.937319,200,177.352933
146.49451,200,178.517934
8291.258599,200,179.410295
143.444318,200,180.211505
121.911481,200,180.987507
137.532707,200,181.835562
139.565806,200,182.536238
142.789005,200,183.238978
4920.94894,200,183.875766
6210.047581,200,184.520801
146.044697,200,185.161578
6309.875931,200,185.928949
3040.719172,200,186.595191
8192.524349,200,187.250613
9284.528263,200,188.02729
1347.960917,200,189.269301
3229.091346,200,190.8453
11564.72792,200,192.380301
5221.072743,200,194.1683
4920.308278,200,195.7733
1252.367426,200,196.857338
3034.363689,200,197.58278
12856.910096,200,198.271418
4229.886026,200,199.411017
5020.057185,200,200.454123
154.907956,200,201.118829
4422.950914,200,201.760713
3727.826786,200,202.424486
6911.219204,200,203.104781
2047.109231,200,203.791714
11271.749847,200,204.729713
10970.008618,200,205.450603
4230.81094,200,206.130298
7200.089666,200,206.878297
6800.693213,200,207.543981
9090.052255,200,208.209792
7899.127718,200,208.855648
10772.553769,200,209.525996
4032.111329,200,210.312657
2942.388072,200,210.98416
4130.210134,200,211.972416
5126.707305,200,213.396419
8193.63972,200,215.301418
7697.205355,200,217.244419
7306.136474,200,218.593418
4325.41816,200,219.336765
4826.089195,200,220.025431
10870.529603,200,220.660001
8393.914114,200,221.595199
6809.534874,200,222.813203
5716.723243,200,223.539785
4232.045157,200,224.225029
2140.159489,200,224.86408
5614.237055,200,225.544884
153.824808,200,226.237614
164.264147,200,226.999141
2240.938435,200,227.84445
8194.3925,200,228.77045
5314.880798,200,229.455709
2146.507749,200,230.14068
9086.920638,200,230.813505
7503.538248,200,231.459326
4627.873095,200,232.253444
7799.019477,200,232.88477
1252.499927,200,234.194935
162.843928,200,235.842937
4723.522123,200,237.612938
7598.878908,200,239.410938
8394.310798,200,240.791935
6307.378039,200,241.737935
2941.760457,200,242.526934
7695.697204,200,243.404856
3140.299886,200,244.693857
7500.754303,200,245.536604
8588.010233,200,246.3033
10477.77848,200,247.027297
152.751383,200,247.75145
5614.503636,200,248.613422
1747.983719,200,249.497085
1941.093698,200,250.177682
2640.058502,200,250.852093
4523.522906,200,251.476985
10972.651833,200,252.13185
3726.369683,200,252.790668
1246.242719,200,253.428433
8195.549449,200,254.210924
5020.854985,200,254.888054
10571.769103,200,256.012056
2937.535204,200,257.307055
7004.699253,200,258.977067
7702.890952,200,260.617055
7392.259756,200,261.820053
6013.326488,200,262.50333
6112.075861,200,263.130036
8786.674503,200,263.789047
7993.366904,200,264.419802
3136.998771,200,265.376847
8790.844155,200,266.545848
4231.517305,200,267.241518
3238.754583,200,267.919147
4920.813885,200,268.553071
7998.099482,200,269.224049
3235.44133,200,269.878856
4230.285001,200,270.748466
6606.772507,200,271.389423
9974.66153,200,272.048371
5221.029163,200,272.684784
8887.131373,200,273.339747
5914.486306,200,274.032586
5120.661084,200,274.663192
158.125508,200,275.331254
6310.512326,200,276.103811
4428.986343,200,277.521566
5219.505096,200,279.30256
3433.456,200,280.924562
2545.057399,200,282.636562
2441.792495,200,283.404327
1746.375039,200,284.08651
3538.032445,200,284.725636
3235.17236,200,285.397114
4224.500105,200,286.048852
3531.771044,200,287.150808
653.855086,200,288.279807
1054.533531,200,288.969339
5318.74335,200,289.649274
5023.375832,200,290.299887
2045.865251,200,290.979579
2444.975357,200,291.699341
3834.318683,200,292.498084
3126.269751,200,293.143564
2444.250432,200,293.837521
2636.575976,200,294.513942
4227.543046,200,295.156378
2043.86026,200,295.818097
9979.843574,200,296.453584
6908.245236,200,297.125564
5917.210809,200,298.331736
10973.461948,200,299.624735
5618.447432,200,301.261739
8096.709366,200,302.967739
10280.147817,200,304.548739
5320.175972,200,305.392233
3041.582867,200,306.066836
9685.173394,200,306.704556
5324.186573,200,307.396738
5024.961577,200,308.446736
10973.864066,200,309.703734
7992.462469,200,310.427664
8297.13948,200,311.074111
7206.88055,200,311.782263
5615.780165,200,312.511436
2741.594016,200,313.174646
5622.759896,200,313.81186
862.912855,200,314.66532
4724.912506,200,315.420834
7402.440369,200,316.166559
2841.817982,200,316.957953
1649.175263,200,317.67072
4719.253516,200,318.398892
3235.413162,200,319.10422
3631.392497,200,320.534217
2735.885478,200,321.895219
2042.998768,200,323.329218
146.28891,200,324.74322
159.109635,200,326.286221
3032.212644,200,327.191254
357.315057,200,327.83421
13352.629632,200,328.493838
1553.870229,200,329.128496
8591.453823,200,330.084175
6409.677883,200,331.295174
10772.408741,200,332.120679
9582.845236,200,332.778447
6512.034421,200,333.504529
8393.539314,200,334.170769
10870.061377,200,334.801476
858.272723,200,335.460243
7405.177358,200,336.112591
10075.529408,200,336.876877
461.042277,200,337.522329
6908.42001,200,338.156671
11171.559465,200,338.819073
5026.138782,200,339.498041
4722.697965,200,340.446039
9288.230457,200,341.245999
5124.415153,200,343.168001
9283.103885,200,345.016001
6310.84239,200,346.648001
10279.810463,200,348.393001
1855.378406,200,349.935001
4432.621945,200,351.220002
1255.222529,200,351.967805
10080.196176,200,353.31881
8096.975928,200,354.108371
4033.76127,200,354.877481
4626.540253,200,355.558564
9883.202555,200,356.206886
9284.864866,200,356.874036
6015.240398,200,357.510699
9282.470264,200,358.158931
5023.078778,200,358.919071
7207.780287,200,359.588102
6013.766934,200,360.225625
12458.398212,200,361.155467
5518.563027,200,362.019469
10174.60506,200,362.639864
8889.805421,200,363.322661
7898.226995,200,363.986454
11569.474905,200,364.779227
10871.015638,200,366.140227
10575.71421,200,367.83823
5322.232324,200,369.610227
153.688689,200,373.380229
4323.552448,200,374.769228
9286.946218,200,375.666226
12061.548694,200,376.361744
7801.337929,200,377.046757
2250.144911,200,377.891754
8893.636575,200,378.582815
8193.976409,200,379.412696
7996.017344,200,380.386947
8891.070208,200,381.405862
3631.416355,200,382.164061
3629.166246,200,382.961613
6611.472896,200,383.770005
9782.010855,200,384.785003
8294.658106,200,385.528576
7004.983718,200,386.369051
750.921628,200,387.026195
6314.000925,200,387.803079
6211.585912,200,388.668351
265.354572,200,389.349746
3735.275015,200,390.082027
5515.504761,200,390.789609
9880.234445,200,391.434835
5222.952047,200,392.140333
1158.245177,200,392.870842
658.587733,200,393.654233
164.2027,200,394.424069
6413.382478,200,395.075333
7799.450292,200,395.766031
6711.201521,200,396.495788
1848.087265,200,397.187386
10179.691873,200,397.853232
9781.983713,200,398.49837
8495.019692,200,399.23766
9386.317316,200,399.981886
7799.92446,200,400.647276
5618.605379,200,401.298631
9090.453876,200,401.98391
10968.051953,200,402.621682
5714.448623,200,403.297738
8097.833771,200,404.050451
7301.575925,200,404.762003
163.752488,200,405.478914
161.573958,200,406.157933
858.206499,200,406.90934
3031.868506,200,407.85939
1245.224844,200,408.528383
5417.191364,200,409.198693
8790.607084,200,409.832826
161.944651,200,410.623048
4025.755137,200,411.280004
8097.055196,200,411.960666
156.452135,200,412.6218
8487.889231,200,413.297662
160.214743,200,413.933889
5323.653941,200,414.825887
13152.914523,200,415.504118
10279.196825,200,416.260556
5622.561169,200,416.927789
2840.418909,200,417.661988
12857.74001,200,418.365011
5817.596075,200,419.004529
5318.338886,200,419.689299
11071.990342,200,420.372256
5420.740038,200,421.059969
5421.995829,200,421.782472
8000.899783,200,422.441256
6712.927942,200,423.136542
2349.456785,200,423.770918
5420.082469,200,424.43915
5322.51006,200,425.076101
8095.568866,200,425.768423
1062.5078,200,426.471987
10378.548787,200,427.19263
6906.548152,200,427.965042
3636.029986,200,428.60379
5518.780304,200,429.263062
165.514932,200,429.892053
13451.574995,200,430.583511
7705.532092,200,431.285308
1750.394012,200,431.948968
6115.670245,200,432.702235
4727.582001,200,433.35364
150.053442,200,434.011642
4031.873321,200,434.651249
5322.63584,200,435.348712
3237.092484,200,436.04655
7699.193612,200,436.736242
4825.169687,200,437.483728
4725.931556,200,438.254571
