#{"t_start": 1583702938.5183787, "env_id": null}
r,l,t
-5664.271321,200,467.320919
-7884.821749,200,469.002735
-8882.79182,200,470.483594
-7553.416319,200,471.96538
-8200.921244,200,473.456506
-7127.035909,200,475.02359
-7238.260662,200,476.449636
-6947.753258,200,477.886629
-7692.18508,200,479.449596
-8266.097294,200,481.114866
-7988.418074,200,482.801864
-7937.427256,200,484.394966
-7748.180105,200,485.821613
-8542.045272,200,487.360613
-7412.389264,200,488.821606
-8149.374084,200,490.545983
-8158.212515,200,492.13193
-8324.630758,200,493.608938
-8203.044499,200,495.105427
-8224.158946,200,496.629418
-7206.575848,200,498.09718
-8230.354321,200,499.747181
-8772.836945,200,501.265172
-8189.283374,200,502.840172
-8259.938764,200,504.498172
-8426.035551,200,505.901326
-7668.644564,200,507.360382
-8717.341232,200,508.851527
-8690.341697,200,510.412533
-7578.159126,200,511.953643
-7730.898281,200,513.428603
-7528.050026,200,514.816701
-8179.571815,200,516.634703
-7048.530413,200,518.049102
-8056.46682,200,519.524147
-7342.8188,200,521.128516
-8299.871507,200,522.889012
-7813.913603,200,524.310061
-8148.016734,200,525.798611
-6972.289612,200,527.584056
-8138.41004,200,529.084259
-8150.381692,200,530.627252
-8216.267738,200,532.160259
-8409.44892,200,533.814358
-7182.736172,200,535.2896
-7261.149029,200,536.695394
-7395.083352,200,538.1145
-8158.296934,200,539.788463
-7846.416308,200,541.238552
-8199.575903,200,542.744219
-7550.315686,200,544.747139
-9072.587237,200,546.202142
-8536.703364,200,547.567442
-7529.706011,200,548.949555
-7516.930838,200,550.502547
-7484.06419,200,551.95628
-7511.781376,200,553.296984
-8023.051459,200,554.663014
-8101.713247,200,556.369982
-8409.815259,200,558.129827
-10084.693176,200,559.564631
-8653.70596,200,560.870753
-7213.438347,200,562.482705
-8202.71848,200,564.107751
-7697.005141,200,565.567744
-8178.537578,200,567.410441
-8660.290089,200,568.930208
-7149.462253,200,570.366055
-7320.474894,200,571.802189
-8477.924211,200,573.285196
-6889.030076,200,574.808195
-7463.457494,200,576.232189
-8186.075647,200,577.962823
-7893.652136,200,579.490784
-8269.110484,200,580.878826
-7634.809081,200,582.284782
-7563.465774,200,583.749779
-7514.398725,200,585.200479
-6979.716123,200,586.670963
-8124.466215,200,588.060967
-7340.822745,200,589.570963
-7622.709196,200,591.083259
-8257.141075,200,592.623404
-7222.21096,200,594.070237
-8305.474815,200,595.523776
-7237.57964,200,597.115841
-7623.897098,200,598.422876
-7353.942596,200,600.018169
-7217.216972,200,601.2752
-8268.756635,200,602.98176
-7830.558522,200,604.670767
-8330.617869,200,606.227613
-8216.138219,200,607.650571
-7103.332536,200,609.191614
-8257.584425,200,610.954614
-8231.884231,200,612.439657
-8225.236124,200,614.015845
-6874.214473,200,615.429887
-8157.480197,200,616.93889
-7382.666415,200,618.379954
-7456.513428,200,619.889061
-7132.225042,200,621.579757
-6904.457815,200,622.982861
-7540.193775,200,624.370898
-8201.46592,200,626.019945
-7479.066672,200,627.410547
-8240.717789,200,628.93365
-7721.72599,200,630.833064
-7592.771464,200,632.653016
-8193.897457,200,634.157019
-8307.766597,200,635.683027
-7638.266745,200,637.185649
-7700.21397,200,638.647676
-7741.624944,200,639.961643
-7388.488309,200,641.786158
-7251.986752,200,643.710102
-8325.908617,200,645.152241
-8287.703717,200,646.669301
-7837.792016,200,648.276203
-8197.472564,200,650.023196
-7714.526864,200,651.362204
-8220.220128,200,652.883196
-7585.474082,200,666.398834
-7574.901574,200,667.751497
-8139.694583,200,669.505569
-7822.517857,200,671.058555
-8244.674827,200,672.698615
-7515.594121,200,674.462041
-7221.39413,200,676.235044
-7415.448835,200,677.878152
-6793.449922,200,679.450001
-6991.345542,200,681.122571
-7081.060573,200,682.84724
-7448.977316,200,684.390649
-7133.549362,200,685.921192
-7148.371573,200,687.380842
-7037.790744,200,689.012947
-7252.512818,200,690.513847
-7902.348065,200,692.037843
-7860.411297,200,693.610633
-8182.738324,200,695.334711
-7389.469856,200,696.960127
-7017.494665,200,698.598126
-7117.037037,200,700.279128
-7197.789542,200,701.765126
-7221.15758,200,703.111843
-8028.537236,200,704.431837
-7251.192914,200,705.882921
-8187.45482,200,707.526395
-6959.224044,200,708.860427
-7629.192937,200,710.303621
-8185.044178,200,711.835589
-8273.408483,200,713.424585
-7759.453165,200,714.92765
-7091.555519,200,716.474852
-7277.516407,200,717.909646
-6995.091048,200,719.346767
-5589.565771,200,720.752158
-8188.69242,200,722.436103
-7857.597253,200,723.843934
-8185.830509,200,725.380119
-8183.44806,200,726.786219
-8160.657199,200,728.353209
-8223.118228,200,729.934212
-8169.318128,200,731.480346
-8170.339217,200,733.023453
-7295.894082,200,734.643338
-8252.404961,200,736.285215
-8196.415622,200,737.900142
-8190.712023,200,740.022779
-8235.305773,200,741.767781
-8167.627174,200,743.265027
-8350.988391,200,744.938882
-7753.362203,200,746.42815
-6856.977083,200,747.952114
-7549.392493,200,749.445848
-6738.514054,200,751.68985
-8171.435162,200,753.306849
-7961.981324,200,755.156899
-6964.152334,200,756.492929
-8232.82548,200,758.129143
-6851.872319,200,759.596811
-6985.455607,200,760.953855
-6981.364455,200,762.520808
-6827.478528,200,763.987811
-7483.939,200,765.685955
-6636.86163,200,767.133952
-8199.811179,200,768.906071
-7801.509164,200,770.429839
-8226.738027,200,772.292035
-7953.523826,200,773.844032
-6504.149131,200,775.152071
-8409.228683,200,776.567796
-8191.338272,200,778.126005
-8255.784201,200,779.595854
-7784.828976,200,781.233862
-8183.707828,200,783.110854
