#{"t_start": 1583749743.7954168, "env_id": null}
r,l,t
271.057803,200,134.513416
267.376796,200,135.223101
275.744831,200,135.980405
288.974723,200,136.873663
283.659007,200,137.648082
287.695505,200,138.364555
292.813174,200,139.142308
280.311881,200,139.902086
292.063028,200,140.625611
275.685213,200,141.481571
276.938282,200,142.312786
264.616272,200,143.071769
268.372273,200,143.792008
272.972598,200,144.549993
292.323445,200,145.269989
266.292155,200,146.034626
281.376787,200,146.800789
250.046311,200,147.63723
265.644712,200,148.399602
264.972281,200,149.113573
262.678932,200,149.865976
289.00312,200,150.70401
292.132954,200,151.675586
285.351721,200,152.588393
275.715536,200,153.426983
284.246889,200,154.252082
259.266247,200,155.066177
257.531152,200,155.842171
272.464693,200,156.570319
253.736766,200,157.326189
253.497573,200,158.107055
280.61499,200,158.929907
282.239842,200,159.695513
297.680324,200,160.433522
303.801412,200,161.17907
302.129289,200,162.12079
289.789907,200,162.883092
289.742856,200,163.733844
289.86864,200,164.51031
293.512589,200,165.254745
290.055847,200,165.984282
298.291464,200,166.769996
294.779702,200,167.530223
291.104728,200,168.276826
302.910721,200,169.107403
300.93979,200,169.94777
305.900645,200,170.68783
297.526571,200,171.452827
305.461178,200,172.236108
306.190787,200,173.08648
304.135302,200,173.84908
307.345739,200,174.670564
305.016589,200,175.420264
305.895932,200,176.143387
305.318181,200,177.090413
306.433281,200,178.147409
306.741485,200,179.119581
302.986772,200,180.268056
312.426765,200,181.294055
307.47445,200,182.398056
309.870884,200,183.271053
306.534694,200,184.023832
305.885841,200,184.758769
308.944543,200,185.623192
308.356345,200,186.390267
307.076717,200,187.113898
308.144477,200,187.873914
304.820399,200,188.603193
306.63879,200,189.359215
306.537366,200,190.076658
306.909484,200,191.000699
306.008215,200,191.832448
305.785979,200,192.628434
307.039496,200,193.472436
310.218217,200,194.214141
309.72393,200,194.980042
307.220349,200,195.703078
306.411732,200,196.582454
306.347719,200,197.301178
306.257896,200,198.102686
306.861343,200,198.881297
306.700658,200,199.617718
307.435861,200,200.390531
307.500796,200,201.118687
309.558641,200,201.99098
314.284203,200,202.719019
312.213868,200,203.473621
314.18412,200,204.353898
314.802291,200,205.06908
311.680961,200,205.836599
312.191537,200,206.564939
314.277272,200,207.421228
310.539195,200,208.158039
306.748699,200,208.913248
312.506084,200,209.63611
305.809017,200,210.390535
311.967531,200,211.140879
311.741827,200,211.86671
313.892811,200,212.733435
314.274121,200,213.458997
314.203821,200,214.233201
314.277272,200,215.021566
314.166805,200,215.792612
314.181767,200,216.701384
314.277272,200,217.546013
313.739798,200,218.48701
310.636597,200,219.289258
308.40559,200,220.135753
313.041132,200,220.92848
311.649538,200,221.777493
307.729631,200,222.501139
306.436655,200,223.280846
311.248519,200,224.128656
308.076475,200,224.974688
314.280746,200,225.726623
310.249156,200,226.46064
314.269226,200,227.217063
314.277272,200,227.967386
314.235628,200,228.755295
309.276153,200,229.657029
314.205968,200,230.376315
311.953869,200,231.124776
314.229417,200,231.849248
312.395401,200,232.614241
314.148723,200,233.326447
307.428106,200,234.093569
309.515075,200,234.919085
314.041957,200,235.775285
314.277272,200,236.544645
309.989294,200,237.264081
310.797804,200,238.024529
314.258396,200,238.755438
309.33027,200,239.515913
312.798377,200,240.340642
312.450657,200,241.115945
307.275458,200,241.870975
314.803214,200,242.588333
314.463534,200,243.329713
312.938678,200,244.04687
308.141824,200,244.85422
307.231855,200,245.747214
310.800229,200,246.544032
314.277272,200,247.254865
314.183834,200,248.013417
306.035079,200,248.767103
314.277272,200,249.485728
314.277272,200,250.225708
314.277272,200,251.072683
312.593423,200,251.842202
308.210833,200,252.563753
306.828817,200,253.307586
307.556854,200,254.059901
313.83893,200,254.788143
314.056032,200,255.589127
311.45956,200,256.587151
309.034348,200,257.338233
308.046085,200,258.101937
314.277272,200,258.857158
314.277272,200,259.664777
307.693421,200,260.410294
307.364231,200,261.165545
306.624069,200,262.094972
306.515392,200,262.867904
314.29091,200,263.59713
314.277272,200,264.44284
314.208735,200,265.164203
308.740081,200,265.916323
314.277272,200,266.726066
314.277272,200,267.593412
314.279765,200,268.334219
314.277272,200,269.057954
314.277272,200,269.811011
309.446098,200,270.548299
312.896159,200,271.295181
314.271592,200,272.017366
313.008428,200,272.886096
312.027866,200,273.658786
314.137328,200,274.375217
308.321818,200,275.123532
314.277272,200,275.851739
311.144089,200,276.609326
308.34151,200,277.442455
314.277272,200,278.298517
314.277272,200,279.057885
306.965253,200,279.786497
308.912848,200,280.535677
311.472065,200,281.249624
309.756461,200,282.181575
309.735707,200,283.018746
307.029569,200,283.960644
308.048264,200,284.780917
311.121383,200,285.689917
307.930321,200,286.521559
310.77145,200,287.250928
307.438093,200,288.206249
309.105337,200,289.035958
305.87351,200,289.802127
308.726743,200,290.525812
306.413226,200,291.285378
307.14781,200,292.04789
313.014332,200,292.779696
309.949857,200,293.537307
306.430146,200,294.390569
305.035398,200,295.147515
305.885388,200,295.870581
308.623042,200,296.645896
309.491432,200,297.36735
305.806382,200,298.194095
307.519595,200,299.01138
303.887846,200,299.856562
305.733774,200,300.620551
306.559009,200,301.338086
306.580514,200,302.09477
309.255993,200,302.827269
306.278297,200,303.587113
308.368959,200,304.342289
309.357119,200,305.16132
306.324628,200,305.93612
301.920207,200,306.674874
306.527842,200,307.431944
304.488592,200,308.163726
306.847261,200,309.052217
304.388726,200,309.78115
303.738256,200,310.659763
302.132807,200,311.435081
304.880461,200,312.162618
307.237163,200,312.913411
303.779625,200,313.660329
306.651368,200,314.416281
306.797663,200,315.138815
303.839766,200,315.965231
303.856681,200,316.796247
305.214876,200,317.613562
306.319499,200,318.377297
306.530985,200,319.179768
309.376661,200,319.974322
306.579461,200,320.728543
306.285793,200,321.604821
305.978782,200,322.330623
310.988685,200,323.095096
307.291655,200,323.866523
306.426042,200,324.59603
306.39297,200,325.350984
307.059012,200,326.07242
306.870747,200,326.92654
307.193846,200,327.664159
305.637528,200,328.415384
304.561874,200,329.171812
305.495626,200,330.034165
308.636591,200,330.788372
306.347454,200,331.51427
305.941246,200,332.376599
305.383653,200,333.106374
305.864529,200,333.883501
308.657002,200,334.606605
307.841235,200,335.350539
305.721654,200,336.108715
306.533234,200,336.839453
305.183888,200,337.654978
304.8005,200,338.455143
299.886455,200,339.21254
303.370725,200,340.001981
304.088689,200,340.824601
308.9009,200,341.599661
305.142951,200,342.317988
305.628531,200,343.146461
307.138124,200,343.935205
305.061718,200,344.710192
304.961075,200,345.424257
306.934007,200,346.173502
306.443371,200,346.902107
306.243394,200,347.89476
305.326033,200,348.85139
310.368741,200,349.650206
301.311706,200,350.648837
305.91956,200,351.491963
304.897794,200,352.297922
306.418019,200,353.018125
310.406492,200,353.78291
305.572204,200,354.656057
307.838139,200,355.371164
306.113908,200,356.119887
307.149144,200,356.855964
308.623182,200,357.624682
306.631571,200,358.333974
305.72866,200,359.095802
306.193255,200,359.930884
302.878272,200,360.697621
298.952408,200,361.558394
292.620355,200,362.281095
296.150108,200,363.039069
301.038009,200,363.76923
298.472118,200,364.522952
309.725539,200,365.347279
304.386815,200,366.109162
302.017058,200,366.877405
303.760416,200,367.619688
304.33106,200,368.374004
304.998872,200,369.095804
303.206634,200,369.860437
305.248623,200,370.7198
306.28172,200,371.533555
306.358724,200,372.306497
307.321265,200,373.05735
307.089538,200,373.816893
305.66194,200,374.547282
305.74916,200,375.31079
305.239173,200,376.135086
302.85707,200,376.913534
306.181303,200,377.736257
310.9486,200,378.497165
306.885299,200,379.278588
306.497665,200,380.023329
306.830692,200,380.779593
309.772517,200,381.616957
306.346522,200,382.468001
305.234898,200,383.197836
307.307656,200,383.955418
308.379608,200,384.672817
307.270142,200,385.418104
306.419625,200,386.16791
307.098292,200,387.009156
307.903842,200,387.774005
306.873545,200,388.513195
307.471719,200,389.261768
306.16399,200,389.995543
306.95491,200,390.760089
308.984911,200,391.508119
307.918877,200,392.343636
307.304024,200,393.191161
306.356516,200,393.913244
305.744651,200,394.674145
313.962574,200,395.389211
307.348053,200,396.140735
312.1941,200,396.865962
308.828244,200,397.729484
310.61954,200,398.490128
306.353386,200,399.219692
309.558551,200,399.969967
307.871723,200,400.706056
310.049719,200,401.475723
307.445858,200,402.19068
307.891281,200,403.100405
306.476884,200,403.88637
306.332752,200,404.610915
306.24038,200,405.349579
308.964485,200,406.077517
312.063984,200,406.919215
312.924451,200,407.663811
311.698904,200,408.522676
306.207487,200,409.258087
314.17495,200,410.013104
306.688021,200,410.771466
306.445299,200,411.497931
314.277272,200,412.246934
314.035841,200,413.087656
306.931408,200,414.116656
309.526549,200,414.990656
309.108119,200,415.869159
309.468177,200,416.715445
307.173115,200,417.515558
310.586263,200,418.281242
314.284014,200,419.00352
305.519414,200,419.880826
314.172365,200,420.60629
308.974274,200,421.361801
310.371264,200,422.074296
304.478063,200,422.826767
310.674719,200,423.581357
309.761808,200,424.432994
306.447161,200,425.302824
304.391748,200,426.028219
307.260888,200,426.789138
308.122693,200,427.499615
306.155016,200,428.244969
308.314675,200,429.00454
309.751494,200,429.733756
307.420732,200,430.604984
306.771496,200,431.324207
305.465119,200,432.08683
307.049609,200,432.812589
304.777369,200,433.576674
305.435838,200,434.310707
305.419432,200,435.144822
311.14263,200,436.010584
306.523067,200,436.84805
308.356431,200,437.625622
307.349746,200,438.342133
309.625121,200,439.137514
306.722802,200,439.868306
307.518138,200,440.637363
307.577138,200,441.506392
305.323543,200,442.223497
308.170725,200,442.985059
306.443748,200,443.710051
306.766936,200,444.461128
307.504019,200,445.304197
307.748912,200,446.06474
304.499302,200,446.892001
305.140952,200,447.656981
82.892781,200,448.498784
313.620417,200,449.220708
308.152436,200,449.990103
307.685176,200,450.722579
306.216252,200,451.468915
308.089995,200,452.392864
310.356051,200,453.151629
307.335299,200,453.91581
307.366188,200,454.647292
314.279388,200,455.456821
307.943171,200,456.222109
307.535128,200,456.981043
307.77108,200,457.829973
308.355954,200,458.605193
306.441055,200,459.322418
306.665842,200,460.091019
314.277272,200,460.851177
310.932584,200,461.670551
314.277675,200,462.456453
307.469661,200,463.289216
308.840757,200,464.050195
311.941842,200,464.779096
308.847846,200,465.537458
310.625117,200,466.419891
306.211751,200,467.140535
312.050998,200,467.925511
314.160967,200,468.756294
305.865294,200,469.51329
309.16981,200,470.228235
314.269717,200,470.982247
308.383945,200,471.722507
313.853381,200,472.473787
313.245092,200,473.227851
309.714237,200,474.067821
314.177364,200,474.824155
306.298394,200,475.544186
308.702929,200,476.3536
313.955144,200,477.178564
314.248197,200,477.929957
309.429426,200,478.801924
313.714797,200,479.769925
307.443592,200,480.633047
307.240478,200,481.457622
308.216831,200,482.27044
314.277272,200,483.060397
313.909027,200,483.871155
307.450853,200,484.694215
307.818857,200,485.47928
311.153755,200,486.228735
309.014743,200,487.046445
306.949422,200,487.817222
305.617537,200,488.535355
306.114207,200,489.283262
83.005331,200,490.188381
306.388168,200,490.954199
306.824899,200,491.719748
306.958672,200,492.441967
303.148844,200,493.195969
305.325709,200,493.915406
306.959269,200,494.679673
304.267377,200,495.475304
307.951312,200,496.272086
304.315142,200,497.073905
305.024199,200,497.95055
304.085689,200,498.715234
306.570075,200,499.471139
303.984647,200,500.224393
306.436709,200,501.064111
83.176929,200,501.93539
305.038272,200,502.666101
83.18129,200,503.497863
302.483462,200,504.241053
304.641711,200,504.981451
82.968394,200,505.833069
306.091974,200,506.655145
307.02446,200,507.419443
309.369381,200,508.246414
307.76481,200,509.003855
306.547403,200,509.730925
310.175541,200,510.486232
307.107282,200,511.227929
309.341074,200,512.060077
310.408313,200,512.828507
308.215461,200,513.551225
314.241173,200,514.291065
312.118278,200,515.027238
313.406194,200,515.777926
306.635063,200,516.527196
309.380813,200,517.354142
306.941058,200,518.136673
312.073939,200,518.947761
308.235095,200,519.715204
312.744377,200,520.435765
309.927736,200,521.18699
309.841918,200,522.008777
309.139179,200,522.88396
309.008982,200,523.643122
306.80818,200,524.361419
309.764529,200,525.110781
310.535149,200,525.836204
305.523026,200,526.610389
312.440771,200,527.323215
305.968682,200,528.209297
308.836589,200,529.065585
307.482196,200,529.810133
307.220973,200,530.572213
308.213283,200,531.280208
306.303261,200,532.049261
305.518746,200,532.773532
306.113255,200,533.626004
308.33179,200,534.339411
310.59123,200,535.095387
307.671617,200,535.85184
306.039599,200,536.592693
310.568958,200,537.343165
305.781283,200,538.063902
305.772434,200,538.880709
305.687552,200,539.780102
314.208224,200,540.549658
83.191015,200,541.38547
313.803575,200,542.118857
304.840186,200,542.867799
309.730844,200,543.6037
307.950228,200,544.52119
306.325411,200,545.369448
305.362586,200,546.213879
308.475053,200,547.054785
305.43765,200,547.856929
306.621067,200,548.663965
313.02728,200,549.434364
309.692143,200,550.380097
306.092873,200,551.106016
308.014354,200,551.922784
308.758313,200,552.643654
306.476131,200,553.395919
305.076939,200,554.162179
311.409034,200,554.903296
306.483863,200,555.777908
83.025444,200,556.600964
305.808577,200,557.346071
305.468691,200,558.107225
305.461806,200,558.893284
308.33889,200,559.696578
307.416395,200,560.601688
303.503362,200,561.431752
307.463744,200,562.1573
308.51835,200,562.918877
305.766071,200,563.644339
312.982031,200,564.400454
312.005151,200,565.165132
306.663917,200,565.959353
306.530263,200,566.799213
305.295218,200,567.52605
304.638738,200,568.282807
304.665811,200,569.014141
304.251222,200,569.768891
313.795742,200,570.490611
314.12158,200,571.392581
309.30277,200,572.181712
308.540634,200,573.052995
306.091051,200,573.800931
307.787846,200,574.524936
304.209573,200,575.274919
304.153226,200,575.999663
303.554747,200,576.814993
307.345006,200,577.609695
306.998983,200,578.380512
304.36754,200,579.143598
82.965143,200,579.957689
305.608232,200,580.774431
83.01415,200,581.761035
306.23201,200,582.634214
82.992419,200,583.441869
83.050824,200,584.268956
301.748236,200,585.006705
82.983805,200,585.836169
82.975116,200,586.680203
304.2505,200,587.424512
302.702162,200,588.348763
305.03434,200,589.091131
306.607719,200,589.864807
304.978091,200,590.592666
305.653028,200,591.3411
306.136271,200,592.190589
306.244887,200,592.914739
310.654943,200,593.782914
306.313224,200,594.521358
312.606944,200,595.276374
307.118901,200,596.00045
306.796256,200,596.768844
309.368911,200,597.50305
306.243242,200,598.244928
310.423822,200,599.136533
83.295172,200,599.956448
311.732718,200,600.718929
83.268127,200,601.532908
305.519136,200,602.37272
304.668038,200,603.100477
311.625138,200,603.869999
309.117485,200,604.709737
308.549083,200,605.440306
305.778438,200,606.188803
309.340574,200,606.914449
306.385077,200,607.676703
307.546583,200,608.39584
82.899668,200,609.221088
306.209404,200,610.067797
306.04797,200,610.990681
304.879488,200,611.859937
309.238529,200,612.70804
304.763889,200,613.56437
306.790877,200,614.34139
310.062359,200,615.372421
308.406385,200,616.101462
306.308575,200,616.877457
305.56214,200,617.719743
306.486276,200,618.441453
306.307066,200,619.222266
306.746319,200,619.957825
310.905558,200,621.010152
313.105504,200,621.90215
314.277272,200,622.736958
312.518334,200,623.596976
312.0999,200,624.341141
314.091866,200,625.096482
313.782124,200,625.869763
314.228879,200,626.686956
308.117207,200,627.407136
312.743472,200,628.161994
307.639869,200,628.886775
306.467292,200,629.651114
310.547627,200,630.408118
306.080994,200,631.171571
313.264808,200,632.014755
312.943938,200,632.740247
312.682721,200,633.5442
313.425635,200,634.322435
312.704114,200,635.082714
314.277272,200,635.819077
312.825328,200,636.588883
309.603217,200,637.429943
312.448227,200,638.157979
307.048743,200,638.915201
313.855161,200,639.643187
306.987651,200,640.38652
312.979498,200,641.105532
310.236443,200,641.878438
314.251843,200,642.774434
305.557301,200,643.50152
307.609733,200,644.359004
308.579856,200,645.088839
314.078171,200,645.838644
308.62509,200,646.593933
309.837577,200,647.335748
314.15828,200,648.257017
306.586363,200,649.02694
314.286747,200,649.78379
311.276773,200,650.511284
310.616531,200,651.265578
312.241927,200,652.003278
313.634419,200,652.753529
314.226527,200,653.588508
314.277272,200,654.351507
310.706522,200,655.212633
311.736988,200,655.936962
314.277272,200,656.713392
308.360457,200,657.430256
314.197776,200,658.177445
310.538122,200,659.026307
306.815268,200,659.783524
307.662978,200,660.510022
308.067932,200,661.267944
309.992837,200,662.025149
314.073378,200,662.74837
314.245994,200,663.498438
308.282863,200,664.329706
314.16522,200,665.197373
307.128257,200,665.923434
307.035171,200,666.680397
306.21209,200,667.423873
311.131575,200,668.137795
306.852678,200,668.893326
314.267401,200,669.714033
308.26154,200,670.480464
307.657152,200,671.198878
308.979924,200,671.952218
308.495204,200,672.682175
308.657044,200,673.431244
309.586799,200,674.182376
312.490532,200,674.998706
310.303822,200,675.859155
310.021686,200,676.754356
305.945385,200,677.684001
307.692188,200,678.465825
305.691984,200,679.299139
306.199073,200,680.276111
307.045186,200,681.163522
312.052473,200,681.920254
313.480062,200,682.657044
309.122486,200,683.41398
312.823209,200,684.132473
305.823781,200,684.900982
307.269633,200,685.651166
303.998981,200,686.587056
305.574377,200,687.329466
304.91291,200,688.058489
312.448436,200,688.819847
309.768703,200,689.535484
306.372836,200,690.281467
307.076512,200,691.020769
309.22993,200,691.862999
314.279767,200,692.620549
309.327662,200,693.330883
309.739018,200,694.090528
309.193203,200,694.830831
306.196713,200,695.602882
309.855673,200,696.330408
83.084679,200,697.32298
308.348575,200,698.067208
306.887633,200,698.819119
304.768168,200,699.577727
83.153179,200,700.369995
306.477597,200,701.118226
305.240345,200,702.009188
306.071081,200,702.952274
305.39868,200,703.686617
306.014062,200,704.443721
303.147952,200,705.194453
82.556941,200,706.006975
83.246679,200,706.91056
301.580552,200,707.895952
302.887993,200,708.656927
83.207331,200,709.462595
82.817698,200,710.288303
82.816074,200,711.082525
83.052567,200,711.917259
82.865409,200,712.749194
83.184404,200,713.642434
83.023114,200,714.478881
82.996,200,715.273357
82.811147,200,716.106674
83.155451,200,716.921724
301.598447,200,717.818107
82.537628,200,718.772726
83.115465,200,719.577764
306.896378,200,720.326376
82.837432,200,721.134187
82.868865,200,721.972271
304.315001,200,722.702351
82.963113,200,723.534416
301.293997,200,724.365754
302.889632,200,725.117688
83.030599,200,725.950367
82.968328,200,726.743952
302.782354,200,727.500895
303.469121,200,728.315411
305.996996,200,729.084085
297.376907,200,729.913641
82.880247,200,730.754283
301.682832,200,731.511159
82.958958,200,732.306669
302.621747,200,733.070126
303.969348,200,733.80285
83.015076,200,734.684507
82.94928,200,735.546346
301.885503,200,736.305316
302.233004,200,737.049934
302.425012,200,737.894881
306.27228,200,738.761728
305.663953,200,739.527544
306.089974,200,740.386875
82.985147,200,741.203492
82.965676,200,742.14018
83.017191,200,743.04979
304.138451,200,743.908623
302.05511,200,744.734859
307.086931,200,745.692859
306.440062,200,746.554807
83.145252,200,747.351424
300.78959,200,748.109846
304.552993,200,748.89116
306.129231,200,749.692095
302.681391,200,750.416677
82.893719,200,751.352324
83.137828,200,752.201989
306.415018,200,752.918068
301.702413,200,753.690179
300.784303,200,754.441945
299.599449,200,755.239079
83.158157,200,756.032616
82.976424,200,757.046786
300.711321,200,757.910325
307.531922,200,758.686181
301.705414,200,759.724179
304.498292,200,760.582179
82.947875,200,761.637185
305.187303,200,762.65518
305.780754,200,763.589179
306.698138,200,764.491179
83.117901,200,765.50118
301.390795,200,766.506178
83.036354,200,767.661179
82.849018,200,768.68318
82.927396,200,769.709179
82.88952,200,770.80218
300.899056,200,771.696178
304.023374,200,772.639177
82.355961,200,773.782177
82.407004,200,774.82618
83.0916,200,775.922181
82.73927,200,776.902089
82.588492,200,777.752148
82.652702,200,778.656377
82.700092,200,779.57907
82.680368,200,780.496692
301.379366,200,781.461687
296.988298,200,782.43669
82.480161,200,783.55869
82.653387,200,784.700688
82.503133,200,785.538393
82.354194,200,786.447223
82.961099,200,787.492221
82.637668,200,788.450402
295.096055,200,789.659404
82.905088,200,790.876404
294.157753,200,791.826403
82.947673,200,792.735191
82.879482,200,793.61719
82.628971,200,794.462573
82.862451,200,795.427937
82.821652,200,796.262939
82.94347,200,797.424941
293.304144,200,798.413939
82.835615,200,799.47194
82.837302,200,800.674939
82.868961,200,801.822942
82.744843,200,802.903939
82.660221,200,803.932939
292.424882,200,804.79361
82.306046,200,805.817285
82.904056,200,806.791049
82.529753,200,807.989049
295.149761,200,808.752476
82.360539,200,809.764763
82.252777,200,810.87695
273.912094,200,812.121953
82.669023,200,813.31895
81.610194,200,814.204384
82.304623,200,815.045781
81.763712,200,815.838909
82.879675,200,816.739954
82.298965,200,817.583999
82.256334,200,818.426399
298.637793,200,819.15314
82.541848,200,819.991387
82.98537,200,820.831253
82.601807,200,821.720876
82.314976,200,822.765387
82.446368,200,823.584589
293.747157,200,824.327039
82.718981,200,825.134509
82.86294,200,825.973954
82.687052,200,826.781874
82.741022,200,827.742711
82.600302,200,828.578035
81.624614,200,829.374517
81.454933,200,830.206553
287.247984,200,830.933069
295.911729,200,831.778653
82.472709,200,832.592571
135.666918,200,833.58633
296.286129,200,834.333331
82.826132,200,835.139168
82.331685,200,835.971974
82.953029,200,836.78144
82.459596,200,837.606704
83.045897,200,838.470177
82.527119,200,839.366185
82.677852,200,840.160847
83.058539,200,840.995848
83.071127,200,841.826068
304.19749,200,842.551379
82.584767,200,843.391798
296.397847,200,844.305722
82.935499,200,845.144572
82.665224,200,845.952681
301.530802,200,846.703684
83.055875,200,847.529373
82.912517,200,848.323979
82.976815,200,849.179501
83.151784,200,850.063356
302.192077,200,850.825806
304.111351,200,851.621813
297.092628,200,852.38351
82.798781,200,853.172417
306.788688,200,853.959821
300.051307,200,854.897078
82.931564,200,855.712747
301.550264,200,856.480584
82.957609,200,857.268504
82.942528,200,858.141696
301.561173,200,858.866924
302.926379,200,859.712957
301.78907,200,860.566606
83.217495,200,861.381741
302.183169,200,862.129621
301.829262,200,862.858152
305.47855,200,863.621077
83.257296,200,864.44812
83.072766,200,865.373121
303.040619,200,866.162062
301.057579,200,866.919087
83.037509,200,867.758831
303.956885,200,868.482502
82.125885,200,869.30678
82.953503,200,870.114754
82.961052,200,871.027858
298.492275,200,871.788268
82.686867,200,872.624813
300.766279,200,873.375187
82.849564,200,874.178137
82.895277,200,875.292139
82.605679,200,876.220076
82.907439,200,877.21338
303.623117,200,878.004197
83.045318,200,878.888872
302.108926,200,879.627587
82.925563,200,880.462452
82.958911,200,881.28422
300.660049,200,882.126189
82.997116,200,882.962101
302.526578,200,883.689419
299.009918,200,884.458276
83.098216,200,885.246916
82.968744,200,886.167837
82.836899,200,887.012599
82.466481,200,888.011677
82.515798,200,888.849627
82.735292,200,889.646858
302.78837,200,890.39932
82.835569,200,891.214613
83.151168,200,892.060601
305.464692,200,892.888475
82.357324,200,893.718354
302.526032,200,894.470719
82.854313,200,895.259822
299.152786,200,896.101241
302.230693,200,896.86593
82.818734,200,897.700677
83.149298,200,898.604656
301.713022,200,899.374756
82.895887,200,900.202538
83.187478,200,901.00723
82.776293,200,901.859307
82.762645,200,902.650653
82.509505,200,903.552195
82.723981,200,904.387167
83.111887,200,905.216559
83.08835,200,906.011367
82.995609,200,906.942147
299.768751,200,907.702486
302.941677,200,908.429134
83.01769,200,909.373053
83.145887,200,910.167053
298.09431,200,910.929219
301.273944,200,911.6601
82.803855,200,912.486698
293.751318,200,913.24174
82.789595,200,914.051817
82.644231,200,915.002872
82.625122,200,915.915013
82.988569,200,916.774487
298.681671,200,917.658332
82.830942,200,918.486889
82.418637,200,919.302717
82.845027,200,920.250579
82.94064,200,921.294921
82.959673,200,922.28492
83.01431,200,923.323921
82.897841,200,924.42092
298.750071,200,925.536924
83.134647,200,926.574991
82.976399,200,927.477836
83.07153,200,928.341902
